RecordID,CaseID,PersonID,Role
10635,4226,504078,Co-Accused
10636,4226,516670,Co-Accused
10637,4227,509421,Main Accused
10638,4227,506483,Co-Accused
10639,4227,512128,Co-Accused
10640,4228,517760,Main Accused
10641,4228,510501,Main Accused
10642,4229,504085,Co-Accused
10643,4229,517580,Co-Accused
10644,4230,509059,Main Accused
10645,4230,501696,Co-Accused
10646,4230,524789,Co-Accused
10647,4230,522528,Main Accused
10648,4231,512287,Co-Accused
10649,4231,511043,Co-Accused
10650,4231,506282,Main Accused
10651,4231,507645,Main Accused
10652,4232,517215,Main Accused
10653,4232,511096,Co-Accused
10654,4232,516403,Co-Accused
10655,4232,503936,Co-Accused
10656,4233,514627,Main Accused
10657,4233,504912,Co-Accused
10658,4233,501314,Main Accused
10659,4233,521002,Main Accused
10660,4234,519479,Co-Accused
10661,4234,501296,Main Accused
10662,4235,517256,Main Accused
10663,4235,515238,Co-Accused
10664,4235,516306,Main Accused
10665,4235,524038,Co-Accused
10666,4236,522768,Main Accused
10667,4236,506955,Main Accused
10668,4236,511744,Main Accused
10669,4237,509407,Co-Accused
10670,4237,505698,Main Accused
10671,4237,521088,Main Accused
10672,4238,516597,Co-Accused
10673,4238,517919,Co-Accused
10674,4238,504172,Main Accused
10675,4239,504800,Main Accused
10676,4239,504458,Co-Accused
10677,4239,520972,Main Accused
10678,4240,518328,Main Accused
10679,4240,501548,Co-Accused
10680,4241,524765,Main Accused
10681,4241,505630,Co-Accused
10682,4241,511791,Co-Accused
10683,4241,514370,Main Accused
10684,4242,512010,Main Accused
10685,4242,512095,Co-Accused
10686,4242,511261,Co-Accused
10687,4243,515222,Main Accused
10688,4243,514864,Main Accused
10689,4243,508315,Main Accused
10690,4243,517071,Main Accused
10691,4244,521866,Co-Accused
10692,4244,523621,Co-Accused
10693,4244,518313,Co-Accused
10694,4244,509347,Main Accused
10695,4245,519830,Co-Accused
10696,4245,515934,Co-Accused
10697,4245,501500,Co-Accused
10698,4245,512485,Co-Accused
10699,4246,508706,Co-Accused
10700,4246,519617,Main Accused
10701,4246,500289,Main Accused
10702,4247,523291,Main Accused
10703,4247,510462,Co-Accused
10704,4247,508229,Main Accused
10705,4247,523721,Co-Accused
10706,4248,505701,Co-Accused
10707,4248,505585,Co-Accused
10708,4248,516964,Main Accused
10709,4248,517373,Main Accused
10710,4249,503484,Co-Accused
10711,4249,506825,Co-Accused
10712,4249,512666,Main Accused
10713,4250,507180,Main Accused
10714,4250,509353,Co-Accused
10715,4251,507408,Main Accused
10716,4252,518656,Main Accused
10717,4252,508643,Main Accused
10718,4253,509037,Co-Accused
10719,4254,521589,Co-Accused
10720,4254,503574,Main Accused
10721,4255,524441,Co-Accused
10722,4255,521761,Co-Accused
10723,4255,518245,Co-Accused
10724,4255,516923,Co-Accused
10725,4256,514012,Co-Accused
10726,4257,501342,Main Accused
10727,4258,504491,Main Accused
10728,4259,510172,Main Accused
10729,4260,506348,Main Accused
10730,4260,505857,Main Accused
10731,4261,506440,Co-Accused
10732,4261,505865,Co-Accused
10733,4261,501239,Main Accused
10734,4261,515628,Main Accused
10735,4262,504130,Main Accused
10736,4262,518027,Main Accused
10737,4262,500043,Co-Accused
10738,4262,521161,Co-Accused
10739,4263,505594,Main Accused
10740,4263,515947,Co-Accused
10741,4263,510520,Co-Accused
10742,4263,507221,Main Accused
10743,4264,506482,Main Accused
10744,4265,508055,Main Accused
10745,4265,519772,Co-Accused
10746,4266,506079,Main Accused
10747,4266,519262,Main Accused
10748,4267,521220,Co-Accused
10749,4267,505970,Co-Accused
10750,4267,500648,Co-Accused
10751,4267,504547,Co-Accused
10752,4268,508430,Co-Accused
10753,4268,503765,Main Accused
10754,4268,503815,Co-Accused
10755,4269,524012,Co-Accused
10756,4270,504506,Co-Accused
10757,4270,512306,Main Accused
10758,4271,524062,Main Accused
10759,4272,517724,Main Accused
10760,4272,516818,Co-Accused
10761,4272,516629,Main Accused
10762,4273,503372,Main Accused
10763,4274,500236,Co-Accused
10764,4274,503310,Co-Accused
10765,4275,508164,Main Accused
10766,4276,514985,Co-Accused
10767,4276,520976,Co-Accused
10768,4276,517043,Main Accused
10769,4277,501124,Co-Accused
10770,4278,505439,Co-Accused
10771,4279,515290,Main Accused
10772,4279,508808,Main Accused
10773,4279,508826,Co-Accused
10774,4280,506464,Co-Accused
10775,4280,509983,Co-Accused
10776,4281,524655,Co-Accused
10777,4281,521097,Co-Accused
10778,4281,512389,Co-Accused
10779,4282,514341,Co-Accused
10780,4282,513288,Main Accused
10781,4282,507387,Main Accused
10782,4282,511930,Main Accused
10783,4283,502619,Co-Accused
10784,4283,519127,Main Accused
10785,4284,523873,Main Accused
10786,4285,508108,Co-Accused
10787,4285,516431,Co-Accused
10788,4285,513367,Main Accused
10789,4286,501692,Main Accused
10790,4286,519348,Main Accused
10791,4287,502568,Main Accused
10792,4287,520497,Co-Accused
10793,4288,507950,Main Accused
10794,4289,522106,Co-Accused
10795,4289,519462,Main Accused
10796,4289,504117,Co-Accused
10797,4289,515875,Main Accused
10798,4290,518980,Co-Accused
10799,4290,504922,Co-Accused
10800,4290,515944,Co-Accused
10801,4291,523320,Co-Accused
10802,4291,524792,Co-Accused
10803,4292,519826,Main Accused
10804,4292,524495,Main Accused
10805,4293,512824,Co-Accused
10806,4293,520096,Main Accused
10807,4293,514814,Co-Accused
10808,4293,516322,Main Accused
10809,4294,504908,Co-Accused
10810,4294,502328,Main Accused
10811,4294,510280,Co-Accused
10812,4295,507494,Co-Accused
10813,4295,518126,Main Accused
10814,4295,509952,Co-Accused
10815,4295,516489,Co-Accused
10816,4296,506126,Main Accused
10817,4296,517197,Main Accused
10818,4297,505770,Main Accused
10819,4297,523792,Main Accused
10820,4298,505596,Co-Accused
10821,4298,524368,Co-Accused
10822,4298,523865,Main Accused
10823,4298,512438,Main Accused
10824,4299,520664,Co-Accused
10825,4299,507242,Main Accused
10826,4300,505949,Co-Accused
10827,4301,520175,Co-Accused
10828,4301,515938,Co-Accused
10829,4301,521265,Main Accused
10830,4301,503066,Co-Accused
10831,4302,515772,Main Accused
10832,4302,501499,Main Accused
10833,4302,507008,Co-Accused
10834,4303,523923,Co-Accused
10835,4303,505609,Co-Accused
10836,4303,514736,Main Accused
10837,4303,517631,Co-Accused
10838,4304,518046,Main Accused
10839,4304,509834,Main Accused
10840,4304,502767,Co-Accused
10841,4305,523678,Co-Accused
10842,4305,500715,Main Accused
10843,4306,502772,Co-Accused
10844,4307,509618,Co-Accused
10845,4307,516718,Co-Accused
10846,4307,503549,Main Accused
10847,4308,506050,Co-Accused
10848,4308,520776,Co-Accused
10849,4308,504732,Co-Accused
10850,4308,516516,Co-Accused
10851,4309,514441,Co-Accused
10852,4309,513982,Co-Accused
10853,4310,504944,Main Accused
10854,4310,500449,Co-Accused
10855,4310,507300,Co-Accused
10856,4310,517460,Co-Accused
10857,4311,511023,Co-Accused
10858,4311,513275,Main Accused
10859,4311,506826,Main Accused
10860,4312,505089,Main Accused
10861,4312,511465,Main Accused
10862,4313,512158,Main Accused
10863,4314,505729,Co-Accused
10864,4314,523588,Co-Accused
10865,4314,513208,Main Accused
10866,4315,521786,Co-Accused
10867,4315,511652,Main Accused
10868,4315,500293,Main Accused
10869,4316,506474,Main Accused
10870,4316,518486,Main Accused
10871,4316,517061,Main Accused
10872,4317,511155,Co-Accused
10873,4317,518265,Main Accused
10874,4317,511837,Co-Accused
10875,4317,512176,Co-Accused
10876,4318,502131,Co-Accused
10877,4319,523909,Main Accused
10878,4320,508133,Co-Accused
10879,4320,503751,Main Accused
10880,4321,517623,Main Accused
10881,4321,522295,Main Accused
10882,4321,504549,Co-Accused
10883,4321,519726,Co-Accused
10884,4322,502123,Main Accused
10885,4322,517625,Main Accused
10886,4322,517389,Main Accused
10887,4322,519500,Co-Accused
10888,4323,517283,Main Accused
10889,4324,503416,Co-Accused
10890,4324,507169,Main Accused
10891,4325,517327,Co-Accused
10892,4325,501766,Co-Accused
10893,4325,504491,Co-Accused
10894,4325,510264,Co-Accused
10895,4326,523107,Co-Accused
10896,4326,504975,Main Accused
10897,4326,515842,Main Accused
10898,4326,518166,Main Accused
10899,4327,524019,Co-Accused
10900,4327,507347,Co-Accused
10901,4327,517877,Co-Accused
10902,4328,518237,Main Accused
10903,4328,520214,Co-Accused
10904,4329,501869,Co-Accused
10905,4329,504435,Main Accused
10906,4329,515018,Main Accused
10907,4330,510114,Main Accused
10908,4330,517864,Main Accused
10909,4330,501317,Co-Accused
10910,4331,519602,Co-Accused
10911,4331,520815,Main Accused
10912,4331,523872,Main Accused
10913,4331,515941,Co-Accused
10914,4332,502260,Main Accused
10915,4332,513041,Co-Accused
10916,4333,520885,Co-Accused
10917,4334,521206,Main Accused
10918,4334,512565,Co-Accused
10919,4334,524997,Co-Accused
10920,4335,501167,Co-Accused
10921,4335,522921,Co-Accused
10922,4336,517924,Co-Accused
10923,4336,519857,Co-Accused
10924,4337,518198,Co-Accused
10925,4337,508245,Co-Accused
10926,4338,510517,Main Accused
10927,4339,502359,Main Accused
10928,4339,518729,Co-Accused
10929,4340,504029,Main Accused
10930,4340,515293,Main Accused
10931,4340,502398,Main Accused
10932,4341,502970,Main Accused
10933,4341,503083,Main Accused
10934,4341,515949,Co-Accused
10935,4341,520274,Co-Accused
10936,4342,519867,Co-Accused
10937,4343,500545,Main Accused
10938,4343,510639,Main Accused
10939,4343,513004,Co-Accused
10940,4343,500159,Main Accused
10941,4344,513649,Co-Accused
10942,4344,516326,Co-Accused
10943,4345,523591,Co-Accused
10944,4346,511653,Main Accused
10945,4347,518018,Main Accused
10946,4347,513994,Main Accused
10947,4347,508906,Main Accused
10948,4347,521874,Co-Accused
10949,4348,521262,Main Accused
10950,4348,507803,Main Accused
10951,4349,522014,Co-Accused
10952,4350,505370,Main Accused
10953,4350,508851,Main Accused
10954,4351,502036,Main Accused
10955,4351,508615,Main Accused
10956,4351,513365,Main Accused
10957,4351,518716,Co-Accused
10958,4352,510367,Co-Accused
10959,4353,523403,Main Accused
10960,4354,509681,Main Accused
10961,4354,518950,Main Accused
10962,4354,502307,Co-Accused
10963,4355,513294,Co-Accused
10964,4355,522693,Co-Accused
10965,4356,509625,Co-Accused
10966,4357,510488,Co-Accused
10967,4357,514223,Co-Accused
10968,4358,519677,Main Accused
10969,4358,501941,Main Accused
10970,4358,500239,Co-Accused
10971,4359,507402,Co-Accused
10972,4359,508574,Main Accused
10973,4359,515418,Co-Accused
10974,4359,523280,Co-Accused
10975,4360,506937,Main Accused
10976,4361,500571,Main Accused
10977,4361,500035,Co-Accused
10978,4362,504780,Co-Accused
10979,4363,503734,Co-Accused
10980,4363,507791,Main Accused
10981,4363,515006,Co-Accused
10982,4363,521153,Main Accused
10983,4364,503282,Co-Accused
10984,4365,523433,Main Accused
10985,4366,517759,Co-Accused
10986,4366,516853,Main Accused
10987,4366,519208,Main Accused
10988,4367,502068,Co-Accused
10989,4368,521405,Main Accused
10990,4368,508671,Main Accused
10991,4368,510832,Co-Accused
10992,4368,522463,Main Accused
10993,4369,511060,Main Accused
10994,4369,505067,Co-Accused
10995,4370,516758,Main Accused
10996,4370,520425,Co-Accused
10997,4370,505456,Main Accused
10998,4370,523470,Main Accused
10999,4371,521589,Co-Accused
11000,4371,500048,Main Accused
11001,4371,503830,Main Accused
11002,4371,522069,Main Accused
11003,4372,502535,Co-Accused
11004,4372,520559,Co-Accused
11005,4373,516222,Co-Accused
11006,4374,509661,Co-Accused
11007,4374,501726,Co-Accused
11008,4374,502959,Main Accused
11009,4375,515587,Co-Accused
11010,4376,524836,Co-Accused
11011,4376,505707,Co-Accused
11012,4377,509822,Co-Accused
11013,4378,512277,Co-Accused
11014,4379,508851,Co-Accused
11015,4379,512112,Co-Accused
11016,4379,521608,Main Accused
11017,4379,512989,Co-Accused
11018,4380,514547,Main Accused
11019,4380,509072,Main Accused
11020,4380,514201,Main Accused
11021,4381,516684,Co-Accused
11022,4381,504724,Co-Accused
11023,4382,516492,Co-Accused
11024,4383,503208,Main Accused
11025,4383,523523,Main Accused
11026,4383,514592,Main Accused
11027,4383,522852,Main Accused
11028,4384,516652,Co-Accused
11029,4384,517339,Main Accused
11030,4384,506970,Co-Accused
11031,4384,501746,Main Accused
11032,4385,512498,Main Accused
11033,4385,520277,Main Accused
11034,4386,521170,Main Accused
11035,4386,512909,Co-Accused
11036,4386,503476,Co-Accused
11037,4387,522524,Main Accused
11038,4387,505912,Co-Accused
11039,4387,509001,Main Accused
11040,4388,508282,Main Accused
11041,4388,524719,Co-Accused
11042,4388,512164,Co-Accused
11043,4388,518552,Co-Accused
11044,4389,505003,Main Accused
11045,4389,524603,Main Accused
11046,4389,505974,Main Accused
11047,4390,522125,Main Accused
11048,4391,500408,Co-Accused
11049,4392,510358,Co-Accused
11050,4392,523358,Co-Accused
11051,4393,501546,Co-Accused
11052,4393,517580,Co-Accused
11053,4393,500173,Main Accused
11054,4393,519321,Co-Accused
11055,4394,517551,Co-Accused
11056,4394,504246,Co-Accused
11057,4394,503387,Main Accused
11058,4394,511051,Co-Accused
11059,4395,517077,Main Accused
11060,4395,503806,Main Accused
11061,4396,522263,Main Accused
11062,4396,515144,Co-Accused
11063,4396,522080,Co-Accused
11064,4397,516090,Co-Accused
11065,4398,508422,Co-Accused
11066,4399,520558,Co-Accused
11067,4400,513937,Main Accused
11068,4400,512438,Main Accused
11069,4400,520593,Main Accused
11070,4400,512150,Co-Accused
11071,4401,506902,Co-Accused
11072,4402,501067,Main Accused
11073,4402,504418,Main Accused
11074,4402,517022,Co-Accused
11075,4403,511926,Co-Accused
11076,4403,523572,Co-Accused
11077,4403,509697,Main Accused
11078,4403,511807,Main Accused
11079,4404,518621,Main Accused
11080,4404,522620,Main Accused
11081,4404,519888,Main Accused
11082,4405,514554,Co-Accused
11083,4406,506767,Main Accused
11084,4407,513114,Main Accused
11085,4407,509660,Main Accused
11086,4408,518690,Co-Accused
11087,4408,501265,Main Accused
11088,4408,516146,Main Accused
11089,4408,508256,Main Accused
11090,4409,505770,Co-Accused
11091,4410,522384,Main Accused
11092,4410,520221,Main Accused
11093,4410,506442,Co-Accused
11094,4411,501488,Co-Accused
11095,4411,513338,Main Accused
11096,4412,513744,Main Accused
11097,4412,518559,Main Accused
11098,4412,521831,Co-Accused
11099,4413,513438,Co-Accused
11100,4413,515247,Main Accused
11101,4413,519219,Main Accused
11102,4414,517432,Co-Accused
11103,4414,503562,Co-Accused
11104,4414,510705,Main Accused
11105,4414,508360,Co-Accused
11106,4415,522176,Main Accused
11107,4415,510759,Main Accused
11108,4416,519359,Main Accused
11109,4417,502172,Co-Accused
11110,4418,510545,Co-Accused
11111,4418,505406,Main Accused
11112,4418,510341,Co-Accused
11113,4418,521288,Co-Accused
11114,4419,503393,Co-Accused
11115,4419,502350,Co-Accused
11116,4419,509544,Co-Accused
11117,4419,503044,Main Accused
11118,4420,524472,Co-Accused
11119,4421,505406,Main Accused
11120,4422,507524,Main Accused
11121,4422,518904,Co-Accused
11122,4422,505413,Co-Accused
11123,4422,505832,Main Accused
11124,4423,502294,Co-Accused
11125,4423,506832,Co-Accused
11126,4423,504324,Main Accused
11127,4424,502666,Co-Accused
11128,4424,512191,Co-Accused
11129,4425,506276,Main Accused
11130,4425,507551,Main Accused
11131,4425,505475,Main Accused
11132,4426,505780,Main Accused
11133,4426,521407,Co-Accused
11134,4426,500729,Co-Accused
11135,4426,516807,Main Accused
11136,4427,505445,Co-Accused
11137,4427,517759,Main Accused
11138,4427,504773,Co-Accused
11139,4428,512294,Main Accused
11140,4429,524621,Main Accused
11141,4429,524400,Co-Accused
11142,4429,505309,Main Accused
11143,4429,505324,Main Accused
11144,4430,511451,Co-Accused
11145,4430,511707,Main Accused
11146,4430,520187,Co-Accused
11147,4431,518900,Co-Accused
11148,4432,513781,Co-Accused
11149,4433,515273,Main Accused
11150,4433,502361,Co-Accused
11151,4433,503618,Main Accused
11152,4434,504944,Main Accused
11153,4435,520960,Main Accused
11154,4436,519564,Co-Accused
11155,4437,514958,Co-Accused
11156,4437,503186,Co-Accused
11157,4438,521939,Main Accused
11158,4438,520822,Main Accused
11159,4438,519865,Main Accused
11160,4438,520282,Co-Accused
11161,4439,515224,Co-Accused
11162,4439,506880,Main Accused
11163,4440,510259,Co-Accused
11164,4441,503976,Main Accused
11165,4441,521141,Main Accused
11166,4442,502301,Main Accused
11167,4442,501245,Co-Accused
11168,4442,502939,Main Accused
11169,4442,509407,Co-Accused
11170,4443,514624,Co-Accused
11171,4443,519027,Main Accused
11172,4443,520706,Co-Accused
11173,4444,513722,Co-Accused
11174,4445,519491,Co-Accused
11175,4445,506958,Co-Accused
11176,4445,521115,Co-Accused
11177,4446,518096,Main Accused
11178,4446,504081,Co-Accused
11179,4447,500742,Main Accused
11180,4447,511643,Main Accused
11181,4447,500194,Main Accused
11182,4448,520852,Main Accused
11183,4449,513697,Main Accused
11184,4449,521733,Co-Accused
11185,4449,514766,Co-Accused
11186,4449,511926,Co-Accused
11187,4450,515234,Main Accused
11188,4450,522022,Co-Accused
11189,4451,519118,Co-Accused
11190,4452,506877,Co-Accused
11191,4452,508265,Co-Accused
11192,4452,517670,Co-Accused
11193,4453,524151,Main Accused
11194,4453,505672,Main Accused
11195,4453,519895,Co-Accused
11196,4454,502945,Main Accused
11197,4454,517536,Co-Accused
11198,4455,505045,Main Accused
11199,4455,512938,Co-Accused
11200,4455,507439,Main Accused
11201,4456,511233,Main Accused
11202,4457,517488,Main Accused
11203,4457,523471,Co-Accused
11204,4457,501655,Main Accused
11205,4458,503893,Main Accused
11206,4458,521798,Co-Accused
11207,4459,503768,Main Accused
11208,4459,523074,Main Accused
11209,4459,507930,Co-Accused
11210,4460,521312,Co-Accused
11211,4460,507482,Main Accused
11212,4461,507250,Main Accused
11213,4461,507670,Main Accused
11214,4461,515584,Main Accused
11215,4462,522773,Co-Accused
11216,4462,522661,Main Accused
11217,4462,506459,Co-Accused
11218,4463,514724,Main Accused
11219,4463,517224,Co-Accused
11220,4464,510771,Co-Accused
11221,4464,513649,Main Accused
11222,4465,520783,Co-Accused
11223,4465,506577,Main Accused
11224,4466,514384,Main Accused
11225,4466,516503,Co-Accused
11226,4466,502616,Co-Accused
11227,4467,509868,Co-Accused
11228,4467,524217,Co-Accused
11229,4467,524231,Co-Accused
11230,4468,514074,Co-Accused
11231,4469,512341,Co-Accused
11232,4469,510012,Co-Accused
11233,4469,515229,Co-Accused
11234,4469,509182,Co-Accused
11235,4470,506607,Main Accused
11236,4470,502692,Co-Accused
11237,4470,513074,Co-Accused
11238,4471,520086,Co-Accused
11239,4472,510408,Co-Accused
11240,4473,505640,Co-Accused
11241,4474,512602,Main Accused
11242,4474,514717,Co-Accused
11243,4474,509457,Co-Accused
11244,4475,507035,Main Accused
