CaseID,FIRNumber,CrimeHeadID,CrimeSubHeadID,StationID,OfficerID,VictimID,AccusedID,Date,Weapon,Vehicle,Latitude,Longitude,Priority,ModusOperandi,Status
4605,FIR/2024/004605,11,35,14,101132,501623,506785,2025-02-15,Iron Rod,Car,12.259976,76.634148,Critical,Vehicle Lock Break,Under Investigation
4606,FIR/2026/004606,1,4,18,101430,509216,520969,2022-01-27,Iron Rod,Motorcycle,12.956885,74.889682,Medium,Social Engineering,Closed
4607,FIR/2022/004607,5,17,17,101346,514530,515797,2022-12-21,Stick,Car,12.92464,74.829951,High,Duplicate Key,Closed
4608,FIR/2025/004608,2,7,20,101591,503496,522095,2022-02-11,Knife,Car,12.895876,74.878261,Medium,Vehicle Lock Break,Charge Sheet Filed
4609,FIR/2026/004609,2,5,11,100949,522548,515136,2024-08-16,Knife,Auto,12.356864,76.591567,High,Fake Identity,Pending Trial
4610,FIR/2026/004610,5,15,13,101066,507321,500217,2023-09-16,Knife,Auto,12.296643,76.65765,High,Social Engineering,Under Investigation
4611,FIR/2022/004611,4,12,4,100299,512996,514884,2026-06-25,Crowbar,Motorcycle,12.989485,77.613977,Low,Forced Entry,Under Investigation
4612,FIR/2024/004612,12,40,19,101493,524813,523248,2025-05-09,Crowbar,Auto,12.901846,74.853299,High,Fake Identity,Under Investigation
4613,FIR/2026/004613,3,10,13,101067,503342,500595,2025-04-20,Stick,Auto,12.325531,76.673073,Critical,Physical Assault,Under Investigation
4614,FIR/2022/004614,12,40,10,100809,518910,518857,2022-11-14,Crowbar,None,12.954793,77.599516,Low,Duplicate Key,Closed
4615,FIR/2024/004615,4,13,19,101484,503562,523598,2026-09-06,Crowbar,Auto,12.912934,74.832997,Critical,Knife Attack,Closed
4616,FIR/2022/004616,3,8,13,101105,515986,522223,2025-02-20,Knife,Motorcycle,12.331109,76.692312,Low,Duplicate Key,Charge Sheet Filed
4617,FIR/2024/004617,3,9,19,101499,512433,502730,2022-01-11,Hands,None,12.917795,74.826478,Critical,Fake Identity,Charge Sheet Filed
4618,FIR/2026/004618,7,25,19,101514,501512,513694,2023-07-06,Unknown,Van,12.955521,74.807329,High,Social Engineering,Charge Sheet Filed
4619,FIR/2024/004619,5,15,11,100894,507240,523185,2025-08-05,Iron Rod,Truck,12.336442,76.583096,Medium,Online Scam,Under Investigation
4620,FIR/2023/004620,9,30,19,101539,508702,522002,2026-10-10,Crowbar,Scooter,12.922466,74.854894,Medium,Forced Entry,Charge Sheet Filed
4621,FIR/2025/004621,4,11,7,100581,507889,517400,2024-12-14,Crowbar,Car,12.916185,77.603204,Medium,Poisoning,Pending Trial
4622,FIR/2023/004622,9,29,8,100683,524850,521092,2022-10-18,Crowbar,Truck,12.972759,77.568942,Low,Physical Assault,Charge Sheet Filed
4623,FIR/2022/004623,12,39,9,100753,523386,504848,2022-10-19,Knife,None,12.964714,77.58079,Medium,Online Scam,Charge Sheet Filed
4624,FIR/2025/004624,12,39,16,101269,524004,513082,2026-05-10,Stick,Auto,12.952477,74.87005,Low,Forced Entry,Closed
4625,FIR/2023/004625,6,22,10,100882,502959,517829,2023-01-24,Unknown,Car,12.949997,77.581072,High,Physical Assault,Under Investigation
4626,FIR/2026/004626,12,40,5,100343,522503,508654,2024-01-06,Iron Rod,Scooter,12.965782,77.558368,Critical,Poisoning,Under Investigation
4627,FIR/2025/004627,12,39,15,101218,516723,509558,2023-12-29,Iron Rod,Car,12.279341,76.634086,High,Online Scam,Pending Trial
4628,FIR/2022/004628,3,9,4,100307,521342,519438,2026-07-31,Pistol,None,12.986743,77.649493,Medium,Online Scam,Pending Trial
4629,FIR/2023/004629,11,35,9,100767,515717,511294,2025-12-17,Hands,Scooter,13.023492,77.543266,Medium,Vehicle Lock Break,Closed
4630,FIR/2023/004630,1,3,15,101238,505804,510777,2022-10-11,Knife,Truck,12.291163,76.609173,High,Duplicate Key,Closed
4631,FIR/2025/004631,9,30,19,101525,507346,501986,2023-08-28,Stick,None,12.956091,74.835886,Critical,Forced Entry,Charge Sheet Filed
4632,FIR/2026/004632,3,8,11,100894,506687,509199,2022-04-24,Knife,Van,12.353229,76.631047,Low,Fake Identity,Pending Trial
4633,FIR/2022/004633,5,16,14,101145,502999,514260,2022-12-10,Hands,Truck,12.274159,76.646292,Medium,Poisoning,Charge Sheet Filed
4634,FIR/2023/004634,5,17,2,100123,501126,508377,2026-01-11,Iron Rod,Car,12.939002,77.580265,Low,Online Scam,Closed
4635,FIR/2026/004635,11,35,3,100231,501323,512639,2024-11-16,Unknown,Truck,12.993437,77.571093,Medium,Online Scam,Under Investigation
4636,FIR/2024/004636,11,36,15,101239,508013,502134,2022-02-13,Crowbar,None,12.265572,76.631729,High,Duplicate Key,Pending Trial
4637,FIR/2022/004637,8,27,9,100714,502991,503524,2026-07-24,Unknown,Scooter,13.00818,77.58842,Low,Physical Assault,Pending Trial
4638,FIR/2023/004638,11,36,11,100963,504043,511258,2023-01-09,Knife,Auto,12.349688,76.59757,Low,Physical Assault,Closed
4639,FIR/2024/004639,2,5,20,101572,505116,500916,2024-08-23,Pistol,Car,12.92865,74.888423,Medium,Vehicle Lock Break,Pending Trial
4640,FIR/2022/004640,10,34,11,100888,511335,500451,2023-08-14,Pistol,Car,12.320829,76.583578,High,Firearm,Closed
4641,FIR/2025/004641,4,12,20,101576,516043,512465,2025-10-09,Crowbar,Van,12.913117,74.860943,Critical,Social Engineering,Under Investigation
4642,FIR/2025/004642,5,14,20,101590,504746,501342,2024-07-10,Pistol,Van,12.933542,74.860851,High,ATM Skimming,Pending Trial
4643,FIR/2023/004643,8,26,12,101047,524295,519803,2024-06-01,Knife,Motorcycle,12.297789,76.689457,Low,Physical Assault,Under Investigation
4644,FIR/2024/004644,10,34,16,101295,524107,510866,2024-06-13,Hands,Scooter,12.976619,74.858208,Medium,Online Scam,Under Investigation
4645,FIR/2024/004645,11,37,13,101079,505594,511345,2022-11-20,Pistol,Motorcycle,12.333363,76.678875,Critical,Fake Identity,Pending Trial
4646,FIR/2023/004646,12,39,20,101616,503224,520301,2026-07-08,Iron Rod,Auto,12.900171,74.860894,Low,Firearm,Under Investigation
4647,FIR/2026/004647,8,26,14,101149,522887,517582,2024-04-20,Crowbar,None,12.269595,76.685675,Critical,Physical Assault,Charge Sheet Filed
4648,FIR/2022/004648,6,19,10,100800,507618,515572,2025-08-10,Iron Rod,Motorcycle,12.959073,77.570369,Low,Poisoning,Under Investigation
4649,FIR/2023/004649,6,20,7,100615,516321,518748,2024-03-27,Knife,Car,12.909168,77.64102,Critical,Poisoning,Closed
4650,FIR/2023/004650,6,19,17,101355,517509,502509,2024-03-08,Iron Rod,Auto,12.930612,74.856632,Low,Physical Assault,Charge Sheet Filed
4651,FIR/2025/004651,7,24,19,101503,504612,502680,2024-11-25,Knife,Van,12.955044,74.861459,Critical,Knife Attack,Closed
4652,FIR/2026/004652,3,8,2,100138,509051,510360,2026-01-22,Pistol,Truck,12.926671,77.618256,Low,Duplicate Key,Under Investigation
4653,FIR/2024/004653,6,21,5,100426,514068,513813,2022-06-06,Unknown,Auto,12.955119,77.579929,Medium,Social Engineering,Closed
4654,FIR/2023/004654,12,39,9,100759,524457,522082,2022-03-10,Crowbar,Scooter,12.981521,77.553615,High,Physical Assault,Closed
4655,FIR/2024/004655,4,12,13,101092,504814,505751,2024-05-01,Unknown,None,12.300504,76.701898,High,Physical Assault,Charge Sheet Filed
4656,FIR/2022/004656,1,4,12,101056,508902,517856,2022-11-23,Unknown,Van,12.330119,76.701242,Medium,Vehicle Lock Break,Under Investigation
4657,FIR/2023/004657,1,1,16,101341,512408,524755,2022-10-24,Pistol,None,12.930724,74.901778,Critical,Online Scam,Closed
4658,FIR/2022/004658,7,24,3,100209,517276,520361,2026-05-14,Crowbar,Auto,12.98504,77.58677,High,Poisoning,Under Investigation
4659,FIR/2024/004659,4,12,15,101196,518650,518391,2023-05-17,Iron Rod,Motorcycle,12.291431,76.604715,Critical,Physical Assault,Under Investigation
4660,FIR/2022/004660,1,2,5,100369,523487,504023,2024-11-20,Knife,Auto,12.920621,77.578226,Low,Physical Assault,Pending Trial
4661,FIR/2025/004661,12,38,11,100917,521166,509320,2024-03-05,Knife,Truck,12.312298,76.633337,Medium,Forced Entry,Pending Trial
4662,FIR/2025/004662,1,3,14,101127,510003,516976,2024-12-06,Hands,Car,12.259879,76.674845,Low,Poisoning,Closed
4663,FIR/2025/004663,5,15,7,100604,515010,510771,2026-11-21,Unknown,Truck,12.920209,77.613236,Medium,Fake Identity,Charge Sheet Filed
4664,FIR/2025/004664,12,39,3,100213,522080,522136,2022-10-06,Knife,Auto,12.999425,77.578583,High,Duplicate Key,Closed
4665,FIR/2022/004665,2,7,20,101599,515062,505211,2025-10-31,Pistol,Car,12.908241,74.881822,Medium,Vehicle Lock Break,Closed
4666,FIR/2022/004666,10,34,13,101067,522351,524806,2024-10-14,Hands,Scooter,12.288997,76.701723,Critical,Knife Attack,Closed
4667,FIR/2024/004667,8,26,17,101345,516632,511627,2025-07-02,Iron Rod,Auto,12.930135,74.835557,High,Firearm,Pending Trial
4668,FIR/2025/004668,3,8,18,101441,523806,520351,2022-10-11,Stick,Van,12.959411,74.84435,Medium,Vehicle Lock Break,Closed
4669,FIR/2023/004669,5,16,9,100721,513338,523043,2023-04-19,Knife,Car,13.005745,77.561055,Low,Firearm,Closed
4670,FIR/2022/004670,8,28,14,101173,521997,518082,2023-10-18,Crowbar,Auto,12.2989,76.632787,Low,Online Scam,Under Investigation
4671,FIR/2022/004671,4,11,10,100847,514514,519848,2025-09-22,Stick,Scooter,12.924457,77.602293,Low,Forced Entry,Pending Trial
4672,FIR/2024/004672,10,32,9,100773,508146,509138,2023-02-18,Iron Rod,Auto,13.012173,77.591792,Medium,Physical Assault,Closed
4673,FIR/2026/004673,10,34,10,100875,516789,504777,2023-06-05,Unknown,Van,12.951829,77.590345,High,Physical Assault,Pending Trial
4674,FIR/2026/004674,5,17,6,100478,523660,511925,2022-11-24,Iron Rod,Auto,12.983492,77.597561,Critical,Fake Identity,Closed
4675,FIR/2026/004675,1,1,18,101432,511168,522025,2023-05-16,Knife,Truck,12.96629,74.851241,Medium,Online Scam,Pending Trial
4676,FIR/2024/004676,12,39,16,101278,501909,508689,2025-03-22,Iron Rod,Scooter,12.955092,74.892861,Low,Poisoning,Pending Trial
4677,FIR/2024/004677,6,22,4,100303,502049,506559,2026-05-05,Stick,Car,12.975177,77.628598,Critical,Poisoning,Pending Trial
4678,FIR/2024/004678,9,30,19,101481,521545,522977,2025-09-25,Hands,Motorcycle,12.948158,74.823713,Critical,Forced Entry,Charge Sheet Filed
4679,FIR/2022/004679,2,7,16,101310,500893,517799,2022-12-18,Unknown,Truck,12.932997,74.844171,High,Poisoning,Pending Trial
4680,FIR/2022/004680,11,35,18,101463,514629,521996,2022-10-25,Unknown,None,12.953534,74.862598,Low,Social Engineering,Charge Sheet Filed
4681,FIR/2024/004681,5,16,11,100962,501168,512175,2023-11-24,Crowbar,Scooter,12.328391,76.628062,Medium,Physical Assault,Under Investigation
4682,FIR/2025/004682,5,15,18,101452,520652,509096,2025-06-16,Pistol,Truck,12.949252,74.860122,Critical,Firearm,Pending Trial
4683,FIR/2022/004683,1,2,12,101022,515095,508257,2023-07-08,Stick,Van,12.300969,76.660037,Low,Duplicate Key,Charge Sheet Filed
4684,FIR/2022/004684,1,4,15,101226,518647,509374,2025-08-15,Pistol,Motorcycle,12.280965,76.614548,Low,Vehicle Lock Break,Charge Sheet Filed
4685,FIR/2025/004685,4,12,14,101121,523087,524660,2022-07-10,Iron Rod,Motorcycle,12.270744,76.673813,High,Firearm,Pending Trial
4686,FIR/2022/004686,9,29,17,101369,512564,521451,2023-12-29,Crowbar,Scooter,12.903885,74.872101,Critical,Fake Identity,Pending Trial
4687,FIR/2023/004687,9,31,10,100816,520385,511892,2022-11-14,Pistol,Auto,12.941426,77.59916,Low,Online Scam,Charge Sheet Filed
4688,FIR/2022/004688,7,25,10,100883,512545,510850,2024-05-07,Hands,Truck,12.982865,77.594959,Low,Poisoning,Pending Trial
4689,FIR/2026/004689,10,34,20,101544,521357,506310,2023-09-22,Crowbar,Car,12.896844,74.886696,Medium,Forced Entry,Under Investigation
4690,FIR/2024/004690,12,39,17,101389,524554,502297,2026-01-11,Stick,Motorcycle,12.916135,74.881275,High,Firearm,Pending Trial
4691,FIR/2025/004691,3,8,7,100596,522580,521143,2022-08-15,Hands,Truck,12.942462,77.644126,Low,Forced Entry,Charge Sheet Filed
4692,FIR/2023/004692,7,25,20,101559,504965,506076,2023-09-20,Knife,Auto,12.928212,74.858276,Low,Physical Assault,Closed
4693,FIR/2023/004693,6,19,2,100131,516405,517719,2024-04-24,Unknown,Truck,12.963793,77.618769,Low,Vehicle Lock Break,Pending Trial
4694,FIR/2022/004694,8,28,5,100426,520986,523934,2023-09-25,Hands,Scooter,12.939975,77.566543,Medium,Fake Identity,Under Investigation
4695,FIR/2024/004695,4,11,15,101180,511429,507610,2022-02-08,Unknown,Motorcycle,12.27196,76.60496,High,Vehicle Lock Break,Charge Sheet Filed
4696,FIR/2024/004696,4,13,2,100147,515344,522237,2025-03-15,Hands,Auto,12.983062,77.634928,Medium,Fake Identity,Under Investigation
4697,FIR/2022/004697,1,1,1,100091,501066,518584,2022-12-21,Stick,Scooter,12.966878,77.586417,Medium,ATM Skimming,Pending Trial
4698,FIR/2024/004698,6,18,4,100321,522817,515706,2024-05-07,Hands,Van,12.986317,77.641485,Critical,Firearm,Charge Sheet Filed
4699,FIR/2023/004699,5,17,17,101375,517713,520144,2023-01-24,Hands,Van,12.90938,74.831236,High,Poisoning,Charge Sheet Filed
4700,FIR/2022/004700,4,12,11,100958,502529,520622,2024-04-20,Iron Rod,None,12.357952,76.608574,Low,Poisoning,Charge Sheet Filed
4701,FIR/2026/004701,6,21,10,100800,506404,505879,2022-12-02,Pistol,Scooter,12.976679,77.594473,High,Physical Assault,Under Investigation
4702,FIR/2024/004702,5,15,15,101252,510814,504370,2023-12-27,Hands,None,12.283669,76.593486,High,Firearm,Charge Sheet Filed
4703,FIR/2022/004703,11,37,2,100118,519260,515167,2022-02-02,Hands,Truck,12.960726,77.594432,Critical,Duplicate Key,Pending Trial
4704,FIR/2023/004704,3,10,12,100968,503834,501146,2024-09-19,Pistol,Car,12.339756,76.695462,Critical,Social Engineering,Charge Sheet Filed
4705,FIR/2022/004705,4,11,4,100263,514570,511877,2024-07-26,Stick,Scooter,12.975757,77.635429,Low,ATM Skimming,Closed
4706,FIR/2025/004706,11,35,20,101604,513794,510944,2023-12-08,Stick,Van,12.923334,74.836634,Low,Poisoning,Charge Sheet Filed
4707,FIR/2025/004707,10,32,12,101034,515257,507635,2022-11-10,Crowbar,Truck,12.287266,76.678657,Medium,Fake Identity,Under Investigation
4708,FIR/2022/004708,12,39,4,100291,504759,523674,2026-04-06,Knife,None,13.001828,77.607625,High,Fake Identity,Charge Sheet Filed
4709,FIR/2026/004709,6,19,1,100034,509445,500336,2026-10-28,Pistol,Scooter,12.973937,77.535285,Low,Forced Entry,Under Investigation
4710,FIR/2023/004710,3,9,15,101197,513084,504694,2024-12-01,Pistol,Auto,12.292047,76.589579,Low,Social Engineering,Charge Sheet Filed
4711,FIR/2025/004711,1,1,17,101384,522609,524275,2026-08-03,Hands,Car,12.904852,74.84004,High,Vehicle Lock Break,Charge Sheet Filed
4712,FIR/2023/004712,10,32,18,101450,512773,509584,2024-07-19,Hands,Truck,12.930387,74.851055,Critical,Online Scam,Closed
4713,FIR/2026/004713,4,11,7,100543,521134,519101,2023-01-21,Hands,Truck,12.92844,77.644511,High,Online Scam,Closed
4714,FIR/2022/004714,2,7,11,100908,513126,513343,2025-12-11,Hands,Auto,12.331728,76.617041,Low,Forced Entry,Charge Sheet Filed
4715,FIR/2026/004715,3,8,15,101230,515091,503504,2025-12-08,Crowbar,None,12.307778,76.618486,High,ATM Skimming,Pending Trial
4716,FIR/2022/004716,11,37,14,101120,516176,510096,2026-12-30,Stick,Auto,12.28911,76.659645,Low,Forced Entry,Under Investigation
4717,FIR/2023/004717,11,37,1,100010,504739,504703,2022-10-14,Hands,None,12.956279,77.565435,Medium,Fake Identity,Charge Sheet Filed
4718,FIR/2024/004718,8,27,10,100802,523152,513573,2024-05-09,Pistol,Motorcycle,12.926917,77.610528,Critical,Forced Entry,Charge Sheet Filed
4719,FIR/2023/004719,6,19,11,100896,513317,522075,2026-06-12,Iron Rod,Motorcycle,12.352958,76.614695,Medium,Vehicle Lock Break,Pending Trial
4720,FIR/2025/004720,6,21,3,100246,505525,509510,2022-04-01,Stick,Scooter,13.003447,77.573672,Critical,Fake Identity,Under Investigation
4721,FIR/2022/004721,6,18,7,100590,522393,501175,2024-08-29,Iron Rod,Van,12.946316,77.617573,Critical,Fake Identity,Charge Sheet Filed
4722,FIR/2025/004722,5,16,1,100021,523832,509996,2022-02-12,Pistol,None,12.969955,77.556369,Low,Firearm,Charge Sheet Filed
4723,FIR/2023/004723,2,5,11,100892,513686,501740,2023-12-05,Hands,Car,12.351707,76.633777,Critical,Knife Attack,Pending Trial
4724,FIR/2026/004724,10,34,14,101134,515693,518945,2022-10-02,Pistol,Auto,12.267667,76.663143,High,ATM Skimming,Charge Sheet Filed
4725,FIR/2025/004725,1,3,9,100735,502372,514951,2023-04-15,Pistol,None,13.012369,77.581641,Medium,Fake Identity,Closed
4726,FIR/2024/004726,1,1,5,100341,523606,509496,2023-12-16,Hands,Truck,12.922613,77.585517,Low,ATM Skimming,Under Investigation
4727,FIR/2023/004727,12,39,8,100696,502213,519063,2022-03-09,Unknown,Auto,12.962979,77.626255,High,Online Scam,Under Investigation
4728,FIR/2024/004728,1,2,18,101411,510440,502604,2023-12-01,Pistol,Auto,12.954418,74.864464,Critical,Forced Entry,Pending Trial
4729,FIR/2022/004729,4,11,9,100770,511672,521073,2026-10-06,Iron Rod,Van,12.992644,77.580843,Low,Vehicle Lock Break,Under Investigation
4730,FIR/2024/004730,10,34,20,101581,500871,519109,2026-05-22,Knife,Scooter,12.936872,74.878226,Medium,Social Engineering,Pending Trial
4731,FIR/2023/004731,12,38,4,100276,504417,516078,2025-10-01,Knife,Auto,12.96593,77.640329,Critical,Social Engineering,Under Investigation
4732,FIR/2023/004732,4,12,5,100361,510635,519361,2024-05-30,Unknown,Scooter,12.914408,77.552662,Critical,ATM Skimming,Charge Sheet Filed
4733,FIR/2026/004733,12,38,12,100986,513217,506530,2025-12-29,Hands,Van,12.305376,76.652517,Low,Online Scam,Charge Sheet Filed
4734,FIR/2022/004734,6,22,3,100189,503098,510725,2022-01-19,Pistol,Truck,12.999276,77.601111,High,ATM Skimming,Closed
4735,FIR/2022/004735,5,17,1,100081,504364,501356,2023-05-22,Unknown,Scooter,12.978118,77.540802,Critical,Social Engineering,Charge Sheet Filed
4736,FIR/2023/004736,6,22,20,101581,507434,517238,2022-03-22,Hands,Car,12.922398,74.840809,High,Online Scam,Pending Trial
4737,FIR/2025/004737,1,3,11,100956,510184,516373,2026-04-30,Knife,Van,12.31941,76.6124,Medium,Social Engineering,Under Investigation
4738,FIR/2024/004738,8,28,6,100488,514018,524445,2022-03-16,Pistol,Car,12.991244,77.571035,Medium,Forced Entry,Charge Sheet Filed
4739,FIR/2023/004739,2,7,19,101538,516219,517904,2022-04-28,Pistol,Truck,12.92784,74.811682,Low,Knife Attack,Closed
4740,FIR/2025/004740,6,20,17,101386,508185,521052,2022-09-09,Stick,Car,12.876426,74.82487,Critical,Online Scam,Pending Trial
4741,FIR/2024/004741,6,20,17,101379,505936,501257,2023-05-05,Hands,Auto,12.929493,74.858704,Critical,Physical Assault,Under Investigation
4742,FIR/2024/004742,4,13,14,101165,503479,500640,2025-09-12,Iron Rod,Motorcycle,12.294045,76.634257,Critical,Knife Attack,Pending Trial
4743,FIR/2022/004743,9,31,4,100289,523731,502610,2026-06-06,Hands,Truck,12.972624,77.621904,Critical,Online Scam,Pending Trial
4744,FIR/2024/004744,12,39,7,100552,502579,508760,2026-04-30,Pistol,None,12.951606,77.606132,Low,Vehicle Lock Break,Charge Sheet Filed
4745,FIR/2023/004745,11,36,17,101377,519075,524006,2026-12-29,Knife,Scooter,12.905691,74.848748,Critical,ATM Skimming,Closed
4746,FIR/2023/004746,7,25,11,100908,518240,510715,2022-03-27,Iron Rod,None,12.341808,76.590163,Critical,Poisoning,Charge Sheet Filed
4747,FIR/2026/004747,6,19,12,101022,520994,505030,2023-03-10,Crowbar,Auto,12.317477,76.699844,Medium,Knife Attack,Closed
4748,FIR/2024/004748,5,14,19,101469,522387,511735,2026-09-23,Knife,Car,12.920277,74.856497,Medium,Social Engineering,Under Investigation
4749,FIR/2023/004749,6,20,19,101525,511870,506017,2023-05-21,Stick,Car,12.92726,74.833424,Medium,Vehicle Lock Break,Closed
4750,FIR/2025/004750,6,22,15,101241,502562,508775,2024-09-26,Iron Rod,Van,12.297414,76.623722,Low,Social Engineering,Pending Trial
4751,FIR/2023/004751,11,35,10,100881,521078,508921,2023-11-01,Knife,Car,12.963807,77.565628,High,ATM Skimming,Under Investigation
4752,FIR/2026/004752,6,22,1,100011,523949,505462,2022-10-14,Hands,Auto,12.969584,77.560886,Medium,Physical Assault,Pending Trial
4753,FIR/2024/004753,10,34,8,100644,512835,524885,2023-09-21,Crowbar,Car,12.999864,77.618446,Medium,Poisoning,Charge Sheet Filed
4754,FIR/2022/004754,7,24,20,101553,524157,518405,2026-11-27,Unknown,Truck,12.918322,74.887437,High,Online Scam,Charge Sheet Filed
4755,FIR/2026/004755,6,18,8,100705,515005,510168,2025-07-22,Iron Rod,Motorcycle,12.997017,77.610206,Medium,ATM Skimming,Charge Sheet Filed
4756,FIR/2026/004756,9,30,8,100699,502144,510531,2025-02-22,Hands,Car,13.002844,77.597114,High,Firearm,Pending Trial
4757,FIR/2025/004757,1,4,8,100653,507750,504163,2023-04-11,Iron Rod,None,12.970014,77.605178,Critical,Poisoning,Under Investigation
4758,FIR/2024/004758,11,35,3,100247,507658,502824,2025-06-25,Crowbar,Van,12.988999,77.604319,Critical,Poisoning,Pending Trial
4759,FIR/2022/004759,10,33,10,100799,501719,511182,2025-09-11,Unknown,None,12.945381,77.612631,Medium,Poisoning,Charge Sheet Filed
4760,FIR/2026/004760,5,17,14,101156,500945,502123,2024-07-18,Pistol,None,12.258385,76.675275,Critical,Forced Entry,Closed
4761,FIR/2022/004761,3,9,19,101532,523213,511064,2025-10-27,Stick,Scooter,12.952653,74.857012,Medium,Firearm,Closed
