CourtCaseID,CaseID,CourtName,JudgeName,HearingCount,Judgement
4280,4280,Belagavi Sessions Court,Justice 490,19,Pending
4281,4281,Belagavi Sessions Court,Justice 432,15,Acquitted
4282,4282,Mangaluru District Court,Justice 144,2,Pending
4283,4283,Mangaluru District Court,Justice 437,1,Pending
4284,4284,Mysuru District Court,Justice 1,11,Pending
4285,4285,Mysuru District Court,Justice 269,16,Acquitted
4286,4286,Mysuru District Court,Justice 70,18,Pending
4287,4287,Bengaluru Sessions Court,Justice 157,14,Convicted
4288,4288,Mysuru District Court,Justice 351,4,Acquitted
4289,4289,Kalaburagi District Court,Justice 243,11,Acquitted
4290,4290,Mysuru District Court,Justice 50,11,Convicted
4291,4291,Mysuru District Court,Justice 171,20,Convicted
4292,4292,Mysuru District Court,Justice 142,4,Convicted
4293,4293,Bengaluru Sessions Court,Justice 203,1,Pending
4294,4294,Bengaluru Sessions Court,Justice 87,8,Convicted
4295,4295,Bengaluru Sessions Court,Justice 316,19,Pending
4296,4296,Mysuru District Court,Justice 476,15,Pending
4297,4297,Bengaluru Sessions Court,Justice 35,16,Acquitted
4298,4298,Belagavi Sessions Court,Justice 453,6,Acquitted
4299,4299,Kalaburagi District Court,Justice 309,1,Pending
4300,4300,Hubballi District Court,Justice 428,11,Acquitted
4301,4301,Mangaluru District Court,Justice 138,12,Pending
4302,4302,Bengaluru Sessions Court,Justice 73,20,Acquitted
4303,4303,Mysuru District Court,Justice 465,4,Convicted
4304,4304,Mysuru District Court,Justice 425,16,Acquitted
4305,4305,Belagavi Sessions Court,Justice 221,20,Acquitted
4306,4306,Mysuru District Court,Justice 379,17,Acquitted
4307,4307,Mangaluru District Court,Justice 173,3,Acquitted
4308,4308,Bengaluru Sessions Court,Justice 355,5,Acquitted
4309,4309,Kalaburagi District Court,Justice 164,16,Acquitted
4310,4310,Mangaluru District Court,Justice 360,16,Convicted
4311,4311,Kalaburagi District Court,Justice 225,8,Acquitted
4312,4312,Mysuru District Court,Justice 478,11,Convicted
4313,4313,Belagavi Sessions Court,Justice 48,20,Pending
4314,4314,Hubballi District Court,Justice 389,5,Pending
4315,4315,Belagavi Sessions Court,Justice 344,17,Pending
4316,4316,Hubballi District Court,Justice 497,16,Acquitted
4317,4317,Hubballi District Court,Justice 436,8,Convicted
4318,4318,Mangaluru District Court,Justice 456,9,Acquitted
4319,4319,Mysuru District Court,Justice 426,18,Pending
4320,4320,Mangaluru District Court,Justice 171,17,Convicted
4321,4321,Bengaluru Sessions Court,Justice 111,3,Acquitted
4322,4322,Kalaburagi District Court,Justice 499,19,Pending
4323,4323,Kalaburagi District Court,Justice 357,7,Acquitted
4324,4324,Kalaburagi District Court,Justice 438,15,Pending
4325,4325,Belagavi Sessions Court,Justice 387,5,Acquitted
4326,4326,Belagavi Sessions Court,Justice 368,8,Convicted
4327,4327,Belagavi Sessions Court,Justice 302,2,Acquitted
4328,4328,Mysuru District Court,Justice 11,11,Pending
4329,4329,Kalaburagi District Court,Justice 108,4,Convicted
4330,4330,Belagavi Sessions Court,Justice 386,10,Convicted
4331,4331,Mysuru District Court,Justice 258,12,Acquitted
4332,4332,Mangaluru District Court,Justice 326,11,Acquitted
4333,4333,Belagavi Sessions Court,Justice 359,16,Convicted
4334,4334,Belagavi Sessions Court,Justice 92,20,Acquitted
4335,4335,Mangaluru District Court,Justice 370,2,Convicted
4336,4336,Mangaluru District Court,Justice 476,6,Pending
4337,4337,Belagavi Sessions Court,Justice 237,17,Acquitted
4338,4338,Belagavi Sessions Court,Justice 220,11,Pending
4339,4339,Kalaburagi District Court,Justice 419,1,Convicted
4340,4340,Bengaluru Sessions Court,Justice 122,17,Pending
4341,4341,Kalaburagi District Court,Justice 285,20,Pending
4342,4342,Bengaluru Sessions Court,Justice 42,11,Acquitted
4343,4343,Mysuru District Court,Justice 46,18,Pending
4344,4344,Hubballi District Court,Justice 244,7,Acquitted
4345,4345,Bengaluru Sessions Court,Justice 123,17,Convicted
4346,4346,Bengaluru Sessions Court,Justice 229,1,Convicted
4347,4347,Belagavi Sessions Court,Justice 146,19,Acquitted
4348,4348,Mangaluru District Court,Justice 239,10,Convicted
4349,4349,Kalaburagi District Court,Justice 106,18,Pending
4350,4350,Belagavi Sessions Court,Justice 87,11,Convicted
4351,4351,Bengaluru Sessions Court,Justice 464,8,Acquitted
4352,4352,Belagavi Sessions Court,Justice 361,10,Pending
4353,4353,Bengaluru Sessions Court,Justice 1,12,Convicted
4354,4354,Bengaluru Sessions Court,Justice 453,3,Pending
4355,4355,Bengaluru Sessions Court,Justice 137,13,Convicted
4356,4356,Hubballi District Court,Justice 90,10,Convicted
4357,4357,Bengaluru Sessions Court,Justice 433,1,Pending
4358,4358,Mysuru District Court,Justice 53,3,Convicted
4359,4359,Belagavi Sessions Court,Justice 403,7,Acquitted
4360,4360,Mangaluru District Court,Justice 455,6,Pending
4361,4361,Belagavi Sessions Court,Justice 381,8,Acquitted
4362,4362,Kalaburagi District Court,Justice 492,17,Acquitted
4363,4363,Mangaluru District Court,Justice 146,19,Pending
4364,4364,Belagavi Sessions Court,Justice 302,5,Acquitted
4365,4365,Bengaluru Sessions Court,Justice 354,19,Convicted
4366,4366,Belagavi Sessions Court,Justice 324,9,Convicted
4367,4367,Bengaluru Sessions Court,Justice 408,8,Convicted
4368,4368,Mangaluru District Court,Justice 320,16,Acquitted
4369,4369,Belagavi Sessions Court,Justice 101,9,Pending
4370,4370,Hubballi District Court,Justice 9,8,Convicted
4371,4371,Kalaburagi District Court,Justice 66,11,Acquitted
4372,4372,Mangaluru District Court,Justice 292,2,Convicted
4373,4373,Mangaluru District Court,Justice 373,10,Pending
4374,4374,Hubballi District Court,Justice 26,18,Convicted
4375,4375,Mangaluru District Court,Justice 330,20,Convicted
4376,4376,Hubballi District Court,Justice 352,16,Acquitted
4377,4377,Mysuru District Court,Justice 230,17,Acquitted
4378,4378,Belagavi Sessions Court,Justice 465,16,Acquitted
4379,4379,Belagavi Sessions Court,Justice 357,3,Pending
4380,4380,Mangaluru District Court,Justice 7,10,Pending
4381,4381,Kalaburagi District Court,Justice 492,1,Convicted
4382,4382,Bengaluru Sessions Court,Justice 494,10,Pending
4383,4383,Kalaburagi District Court,Justice 121,7,Acquitted
4384,4384,Mangaluru District Court,Justice 118,1,Acquitted
4385,4385,Kalaburagi District Court,Justice 283,1,Convicted
4386,4386,Mangaluru District Court,Justice 437,13,Pending
4387,4387,Hubballi District Court,Justice 304,18,Convicted
4388,4388,Belagavi Sessions Court,Justice 430,1,Pending
4389,4389,Belagavi Sessions Court,Justice 139,12,Acquitted
4390,4390,Mysuru District Court,Justice 441,9,Pending
4391,4391,Hubballi District Court,Justice 180,14,Pending
4392,4392,Kalaburagi District Court,Justice 143,4,Pending
4393,4393,Bengaluru Sessions Court,Justice 396,19,Acquitted
4394,4394,Hubballi District Court,Justice 249,13,Pending
4395,4395,Bengaluru Sessions Court,Justice 268,10,Convicted
4396,4396,Kalaburagi District Court,Justice 319,12,Convicted
4397,4397,Kalaburagi District Court,Justice 188,10,Pending
4398,4398,Kalaburagi District Court,Justice 411,20,Convicted
4399,4399,Bengaluru Sessions Court,Justice 254,12,Pending
4400,4400,Hubballi District Court,Justice 478,20,Acquitted
4401,4401,Bengaluru Sessions Court,Justice 98,9,Acquitted
4402,4402,Kalaburagi District Court,Justice 378,19,Convicted
4403,4403,Kalaburagi District Court,Justice 333,6,Acquitted
4404,4404,Hubballi District Court,Justice 442,10,Acquitted
4405,4405,Hubballi District Court,Justice 248,20,Acquitted
4406,4406,Bengaluru Sessions Court,Justice 377,19,Pending
4407,4407,Bengaluru Sessions Court,Justice 35,2,Pending
4408,4408,Kalaburagi District Court,Justice 302,6,Acquitted
4409,4409,Mysuru District Court,Justice 342,18,Acquitted
4410,4410,Kalaburagi District Court,Justice 117,4,Acquitted
4411,4411,Kalaburagi District Court,Justice 424,3,Acquitted
4412,4412,Kalaburagi District Court,Justice 126,5,Pending
4413,4413,Hubballi District Court,Justice 1,7,Convicted
4414,4414,Mysuru District Court,Justice 342,19,Pending
4415,4415,Mangaluru District Court,Justice 107,14,Acquitted
4416,4416,Mangaluru District Court,Justice 438,18,Convicted
4417,4417,Mangaluru District Court,Justice 459,5,Convicted
4418,4418,Mangaluru District Court,Justice 115,20,Convicted
4419,4419,Mangaluru District Court,Justice 398,13,Acquitted
4420,4420,Kalaburagi District Court,Justice 205,13,Pending
4421,4421,Mysuru District Court,Justice 244,1,Pending
4422,4422,Mysuru District Court,Justice 312,13,Acquitted
4423,4423,Bengaluru Sessions Court,Justice 244,13,Acquitted
4424,4424,Mysuru District Court,Justice 296,9,Acquitted
4425,4425,Bengaluru Sessions Court,Justice 215,14,Convicted
4426,4426,Mangaluru District Court,Justice 185,8,Acquitted
4427,4427,Mysuru District Court,Justice 325,18,Acquitted
4428,4428,Kalaburagi District Court,Justice 314,4,Acquitted
4429,4429,Belagavi Sessions Court,Justice 412,11,Pending
4430,4430,Kalaburagi District Court,Justice 169,1,Acquitted
4431,4431,Belagavi Sessions Court,Justice 440,17,Pending
4432,4432,Mangaluru District Court,Justice 42,11,Acquitted
4433,4433,Hubballi District Court,Justice 88,3,Acquitted
4434,4434,Hubballi District Court,Justice 241,7,Convicted
4435,4435,Bengaluru Sessions Court,Justice 273,14,Convicted
4436,4436,Mangaluru District Court,Justice 376,11,Convicted
4437,4437,Hubballi District Court,Justice 427,10,Acquitted
4438,4438,Mangaluru District Court,Justice 281,20,Acquitted
4439,4439,Bengaluru Sessions Court,Justice 194,5,Pending
4440,4440,Hubballi District Court,Justice 125,15,Acquitted
4441,4441,Mangaluru District Court,Justice 460,18,Acquitted
4442,4442,Belagavi Sessions Court,Justice 464,13,Pending
4443,4443,Bengaluru Sessions Court,Justice 10,6,Convicted
4444,4444,Hubballi District Court,Justice 343,17,Convicted
4445,4445,Mysuru District Court,Justice 231,17,Convicted
4446,4446,Hubballi District Court,Justice 200,12,Pending
4447,4447,Mysuru District Court,Justice 479,8,Pending
4448,4448,Kalaburagi District Court,Justice 369,7,Pending
4449,4449,Hubballi District Court,Justice 173,9,Pending
4450,4450,Belagavi Sessions Court,Justice 474,16,Pending
4451,4451,Bengaluru Sessions Court,Justice 140,15,Convicted
4452,4452,Kalaburagi District Court,Justice 401,14,Acquitted
4453,4453,Kalaburagi District Court,Justice 65,20,Pending
4454,4454,Mysuru District Court,Justice 33,6,Acquitted
4455,4455,Belagavi Sessions Court,Justice 426,1,Convicted
4456,4456,Belagavi Sessions Court,Justice 187,1,Pending
4457,4457,Belagavi Sessions Court,Justice 126,17,Acquitted
4458,4458,Hubballi District Court,Justice 315,6,Acquitted
4459,4459,Belagavi Sessions Court,Justice 81,4,Pending
4460,4460,Mangaluru District Court,Justice 8,7,Convicted
4461,4461,Mangaluru District Court,Justice 47,20,Convicted
4462,4462,Hubballi District Court,Justice 222,20,Convicted
4463,4463,Bengaluru Sessions Court,Justice 129,6,Convicted
4464,4464,Hubballi District Court,Justice 291,19,Acquitted
4465,4465,Mysuru District Court,Justice 274,10,Acquitted
4466,4466,Mangaluru District Court,Justice 254,7,Convicted
4467,4467,Mangaluru District Court,Justice 359,20,Convicted
4468,4468,Bengaluru Sessions Court,Justice 402,8,Pending
4469,4469,Belagavi Sessions Court,Justice 151,9,Convicted
4470,4470,Kalaburagi District Court,Justice 375,11,Pending
4471,4471,Hubballi District Court,Justice 460,19,Acquitted
4472,4472,Hubballi District Court,Justice 454,10,Pending
4473,4473,Bengaluru Sessions Court,Justice 94,14,Acquitted
4474,4474,Kalaburagi District Court,Justice 234,10,Pending
4475,4475,Hubballi District Court,Justice 58,14,Convicted
4476,4476,Mangaluru District Court,Justice 151,17,Pending
4477,4477,Mangaluru District Court,Justice 247,13,Acquitted
4478,4478,Hubballi District Court,Justice 163,17,Convicted
4479,4479,Mangaluru District Court,Justice 336,15,Convicted
4480,4480,Bengaluru Sessions Court,Justice 276,19,Acquitted
4481,4481,Mangaluru District Court,Justice 345,13,Acquitted
4482,4482,Mangaluru District Court,Justice 106,17,Pending
4483,4483,Mysuru District Court,Justice 57,5,Pending
4484,4484,Hubballi District Court,Justice 35,16,Convicted
4485,4485,Bengaluru Sessions Court,Justice 280,2,Convicted
4486,4486,Kalaburagi District Court,Justice 248,10,Pending
4487,4487,Belagavi Sessions Court,Justice 351,13,Convicted
4488,4488,Mangaluru District Court,Justice 488,18,Acquitted
4489,4489,Kalaburagi District Court,Justice 455,18,Acquitted
4490,4490,Mysuru District Court,Justice 372,7,Acquitted
4491,4491,Belagavi Sessions Court,Justice 336,12,Pending
4492,4492,Belagavi Sessions Court,Justice 28,19,Convicted
4493,4493,Kalaburagi District Court,Justice 44,12,Acquitted
4494,4494,Mysuru District Court,Justice 349,20,Pending
4495,4495,Mangaluru District Court,Justice 296,4,Convicted
4496,4496,Belagavi Sessions Court,Justice 206,14,Convicted
4497,4497,Mangaluru District Court,Justice 185,11,Acquitted
4498,4498,Kalaburagi District Court,Justice 356,12,Pending
4499,4499,Mangaluru District Court,Justice 411,16,Convicted
4500,4500,Mysuru District Court,Justice 151,14,Acquitted
4501,4501,Bengaluru Sessions Court,Justice 38,17,Pending
4502,4502,Mysuru District Court,Justice 474,20,Acquitted
4503,4503,Mangaluru District Court,Justice 342,4,Convicted
4504,4504,Hubballi District Court,Justice 255,7,Convicted
4505,4505,Hubballi District Court,Justice 490,2,Acquitted
4506,4506,Mysuru District Court,Justice 356,14,Acquitted
4507,4507,Belagavi Sessions Court,Justice 348,13,Pending
4508,4508,Mangaluru District Court,Justice 161,18,Pending
4509,4509,Mangaluru District Court,Justice 108,13,Acquitted
4510,4510,Mysuru District Court,Justice 41,4,Pending
4511,4511,Kalaburagi District Court,Justice 37,1,Convicted
4512,4512,Mangaluru District Court,Justice 299,10,Convicted
4513,4513,Kalaburagi District Court,Justice 111,3,Convicted
4514,4514,Hubballi District Court,Justice 151,7,Pending
4515,4515,Mysuru District Court,Justice 73,9,Convicted
4516,4516,Mangaluru District Court,Justice 216,14,Acquitted
4517,4517,Mangaluru District Court,Justice 400,3,Acquitted
4518,4518,Hubballi District Court,Justice 326,14,Pending
4519,4519,Kalaburagi District Court,Justice 250,5,Convicted
4520,4520,Mysuru District Court,Justice 312,5,Acquitted
4521,4521,Mysuru District Court,Justice 247,11,Acquitted
4522,4522,Bengaluru Sessions Court,Justice 282,17,Acquitted
4523,4523,Bengaluru Sessions Court,Justice 379,7,Convicted
4524,4524,Hubballi District Court,Justice 422,10,Convicted
4525,4525,Bengaluru Sessions Court,Justice 128,6,Pending
4526,4526,Bengaluru Sessions Court,Justice 139,16,Acquitted
4527,4527,Kalaburagi District Court,Justice 425,16,Pending
4528,4528,Mysuru District Court,Justice 498,12,Acquitted
4529,4529,Belagavi Sessions Court,Justice 301,4,Pending
4530,4530,Bengaluru Sessions Court,Justice 105,11,Convicted
4531,4531,Mangaluru District Court,Justice 134,9,Convicted
4532,4532,Kalaburagi District Court,Justice 491,10,Convicted
4533,4533,Mangaluru District Court,Justice 60,16,Acquitted
4534,4534,Mysuru District Court,Justice 236,15,Pending
4535,4535,Hubballi District Court,Justice 384,6,Pending
4536,4536,Mysuru District Court,Justice 148,1,Acquitted
4537,4537,Kalaburagi District Court,Justice 27,2,Acquitted
4538,4538,Hubballi District Court,Justice 230,3,Convicted
4539,4539,Bengaluru Sessions Court,Justice 453,15,Convicted
4540,4540,Mangaluru District Court,Justice 452,14,Acquitted
4541,4541,Kalaburagi District Court,Justice 296,15,Convicted
4542,4542,Bengaluru Sessions Court,Justice 180,11,Convicted
4543,4543,Mangaluru District Court,Justice 346,6,Convicted
4544,4544,Hubballi District Court,Justice 469,9,Pending
4545,4545,Belagavi Sessions Court,Justice 277,18,Convicted
4546,4546,Bengaluru Sessions Court,Justice 489,19,Acquitted
4547,4547,Bengaluru Sessions Court,Justice 340,2,Pending
4548,4548,Belagavi Sessions Court,Justice 178,4,Acquitted
4549,4549,Hubballi District Court,Justice 295,18,Pending
4550,4550,Mysuru District Court,Justice 102,3,Pending
4551,4551,Hubballi District Court,Justice 431,9,Convicted
4552,4552,Bengaluru Sessions Court,Justice 264,17,Pending
4553,4553,Belagavi Sessions Court,Justice 422,1,Pending
4554,4554,Mysuru District Court,Justice 262,2,Convicted
4555,4555,Kalaburagi District Court,Justice 421,9,Acquitted
4556,4556,Mysuru District Court,Justice 55,7,Convicted
4557,4557,Belagavi Sessions Court,Justice 292,3,Acquitted
4558,4558,Belagavi Sessions Court,Justice 483,11,Acquitted
4559,4559,Bengaluru Sessions Court,Justice 37,13,Convicted
4560,4560,Mangaluru District Court,Justice 262,17,Acquitted
4561,4561,Hubballi District Court,Justice 42,16,Acquitted
4562,4562,Bengaluru Sessions Court,Justice 204,11,Acquitted
4563,4563,Belagavi Sessions Court,Justice 359,13,Convicted
4564,4564,Kalaburagi District Court,Justice 20,9,Convicted
4565,4565,Hubballi District Court,Justice 235,3,Convicted
4566,4566,Mangaluru District Court,Justice 56,19,Convicted
4567,4567,Mangaluru District Court,Justice 17,3,Convicted
4568,4568,Belagavi Sessions Court,Justice 447,3,Convicted
4569,4569,Mangaluru District Court,Justice 63,19,Acquitted
4570,4570,Bengaluru Sessions Court,Justice 381,2,Convicted
4571,4571,Hubballi District Court,Justice 184,16,Convicted
4572,4572,Mangaluru District Court,Justice 460,8,Acquitted
4573,4573,Belagavi Sessions Court,Justice 487,17,Pending
4574,4574,Hubballi District Court,Justice 188,8,Pending
4575,4575,Bengaluru Sessions Court,Justice 120,16,Pending
4576,4576,Kalaburagi District Court,Justice 284,4,Convicted
4577,4577,Mysuru District Court,Justice 60,4,Convicted
4578,4578,Belagavi Sessions Court,Justice 21,12,Acquitted
4579,4579,Belagavi Sessions Court,Justice 418,6,Pending
4580,4580,Mysuru District Court,Justice 53,12,Convicted
4581,4581,Mysuru District Court,Justice 1,17,Convicted
4582,4582,Mangaluru District Court,Justice 179,19,Acquitted
4583,4583,Belagavi Sessions Court,Justice 367,2,Convicted
4584,4584,Hubballi District Court,Justice 26,14,Pending
