RecordID,CaseID,PersonID,VictimType
8803,4406,512122,Primary
8804,4406,521316,Primary
8805,4407,502437,Primary
8806,4407,511958,Secondary
8807,4408,514103,Secondary
8808,4408,521917,Primary
8809,4409,512151,Primary
8810,4409,506948,Secondary
8811,4410,514935,Secondary
8812,4411,508287,Secondary
8813,4412,502353,Secondary
8814,4413,519912,Primary
8815,4413,518109,Secondary
8816,4413,519504,Primary
8817,4414,515118,Primary
8818,4415,522031,Primary
8819,4415,500561,Secondary
8820,4416,517068,Primary
8821,4417,515455,Primary
8822,4417,516621,Secondary
8823,4418,524290,Secondary
8824,4418,504503,Primary
8825,4418,503411,Secondary
8826,4419,515518,Primary
8827,4420,516780,Primary
8828,4420,508381,Secondary
8829,4420,520046,Primary
8830,4421,500912,Primary
8831,4422,507082,Primary
8832,4422,503582,Primary
8833,4422,522907,Secondary
8834,4423,522630,Primary
8835,4424,522816,Primary
8836,4425,507087,Primary
8837,4425,502617,Secondary
8838,4426,513330,Primary
8839,4426,518353,Secondary
8840,4427,512959,Primary
8841,4427,520823,Primary
8842,4428,519311,Primary
8843,4429,500852,Primary
8844,4429,513185,Primary
8845,4430,517174,Secondary
8846,4431,523687,Primary
8847,4431,508057,Primary
8848,4432,501455,Primary
8849,4432,518176,Secondary
8850,4432,518222,Primary
8851,4433,519682,Primary
8852,4433,524993,Secondary
8853,4433,524687,Secondary
8854,4434,517404,Secondary
8855,4434,517486,Secondary
8856,4435,506148,Secondary
8857,4435,521695,Primary
8858,4436,500884,Primary
8859,4436,505373,Secondary
8860,4437,524150,Primary
8861,4438,521829,Primary
8862,4438,519483,Secondary
8863,4438,514551,Secondary
8864,4439,502573,Primary
8865,4439,502784,Primary
8866,4439,518703,Secondary
8867,4440,513810,Secondary
8868,4440,504390,Secondary
8869,4440,507466,Secondary
8870,4441,507795,Secondary
8871,4441,515540,Secondary
8872,4441,510489,Primary
8873,4442,500684,Primary
8874,4443,503905,Primary
8875,4443,524308,Secondary
8876,4444,501992,Secondary
8877,4444,516384,Secondary
8878,4445,505529,Secondary
8879,4446,521774,Primary
8880,4446,508608,Secondary
8881,4447,501188,Secondary
8882,4448,501046,Secondary
8883,4448,502264,Secondary
8884,4448,516821,Primary
8885,4449,524898,Primary
8886,4449,517768,Primary
8887,4449,508046,Secondary
8888,4450,514778,Secondary
8889,4450,509151,Secondary
8890,4451,500457,Primary
8891,4451,501559,Primary
8892,4452,514151,Secondary
8893,4452,522854,Secondary
8894,4453,511819,Secondary
8895,4453,513142,Secondary
8896,4454,515544,Primary
8897,4454,501307,Secondary
8898,4454,520737,Secondary
8899,4455,513219,Secondary
8900,4455,509940,Secondary
8901,4456,523648,Primary
8902,4457,506789,Secondary
8903,4457,519471,Secondary
8904,4457,516376,Secondary
8905,4458,524613,Primary
8906,4459,512572,Primary
8907,4459,516369,Secondary
8908,4459,500177,Primary
8909,4460,501130,Primary
8910,4460,505184,Secondary
8911,4460,509857,Secondary
8912,4461,500575,Primary
8913,4462,511868,Secondary
8914,4462,508775,Secondary
8915,4463,524836,Primary
8916,4463,518703,Primary
8917,4464,513600,Primary
8918,4464,515465,Secondary
8919,4464,507090,Primary
8920,4465,511232,Secondary
8921,4465,521753,Secondary
8922,4466,510657,Primary
8923,4466,523343,Secondary
8924,4467,509613,Secondary
8925,4467,512370,Primary
8926,4468,522060,Secondary
8927,4468,508439,Secondary
8928,4468,513617,Primary
8929,4469,523249,Primary
8930,4469,519332,Secondary
8931,4470,521062,Secondary
8932,4471,503567,Secondary
8933,4471,507646,Primary
8934,4471,518997,Primary
8935,4472,510920,Secondary
8936,4472,512849,Secondary
8937,4473,520854,Secondary
8938,4474,503342,Secondary
8939,4475,512419,Primary
8940,4475,503276,Primary
8941,4476,512246,Primary
8942,4476,512967,Primary
8943,4477,520426,Secondary
8944,4478,516044,Primary
8945,4478,513057,Primary
8946,4479,517883,Secondary
8947,4479,523402,Secondary
8948,4480,522557,Secondary
8949,4480,511403,Secondary
8950,4481,521356,Primary
8951,4481,506920,Primary
8952,4481,510538,Primary
8953,4482,518188,Secondary
8954,4483,511345,Primary
8955,4483,516641,Primary
8956,4483,510007,Secondary
8957,4484,514971,Primary
8958,4484,501264,Secondary
8959,4485,507711,Primary
8960,4485,514020,Secondary
8961,4486,500676,Secondary
8962,4486,508924,Secondary
8963,4487,518245,Secondary
8964,4487,518122,Secondary
8965,4488,511849,Secondary
8966,4488,523074,Primary
8967,4489,524039,Primary
8968,4490,518380,Primary
8969,4491,516023,Secondary
8970,4491,507455,Primary
8971,4491,507794,Primary
8972,4492,520026,Secondary
8973,4492,521767,Secondary
8974,4492,512989,Primary
8975,4493,520000,Primary
8976,4493,500350,Secondary
8977,4493,512512,Secondary
8978,4494,511612,Primary
8979,4494,503672,Secondary
8980,4495,501922,Secondary
8981,4495,512452,Secondary
8982,4496,523347,Secondary
8983,4496,507411,Secondary
8984,4496,500309,Primary
8985,4497,503255,Primary
8986,4497,524369,Primary
8987,4498,515440,Primary
8988,4498,517484,Primary
8989,4498,515188,Secondary
8990,4499,513845,Secondary
8991,4499,506364,Secondary
8992,4499,524624,Secondary
8993,4500,507205,Primary
8994,4501,514651,Secondary
8995,4501,519656,Primary
8996,4502,512089,Secondary
8997,4502,517167,Secondary
8998,4503,504635,Primary
8999,4503,505160,Secondary
9000,4503,520563,Primary
9001,4504,515316,Primary
9002,4505,508231,Secondary
9003,4505,511185,Primary
9004,4505,510239,Secondary
9005,4506,521218,Secondary
9006,4506,506379,Primary
9007,4506,505078,Primary
9008,4507,507368,Primary
9009,4507,509758,Primary
9010,4507,508189,Secondary
9011,4508,501831,Secondary
9012,4508,503342,Secondary
9013,4509,516130,Primary
9014,4510,502284,Primary
9015,4510,523233,Primary
9016,4511,507961,Primary
9017,4512,512459,Primary
9018,4512,516115,Secondary
9019,4513,520351,Secondary
9020,4513,510592,Primary
9021,4514,520616,Primary
9022,4515,503036,Primary
9023,4515,501706,Primary
9024,4515,523005,Primary
9025,4516,509507,Primary
9026,4516,507675,Primary
9027,4516,509351,Primary
9028,4517,501049,Secondary
9029,4517,501868,Secondary
9030,4518,506406,Primary
9031,4518,518366,Secondary
9032,4518,519318,Secondary
9033,4519,500202,Primary
9034,4520,504317,Secondary
9035,4520,502968,Primary
9036,4520,506586,Secondary
9037,4521,500329,Secondary
9038,4522,502820,Secondary
9039,4523,507801,Primary
9040,4523,515558,Primary
9041,4524,520162,Primary
9042,4524,521120,Secondary
9043,4525,500283,Primary
9044,4525,517011,Secondary
9045,4525,504592,Secondary
9046,4526,524273,Primary
9047,4527,524813,Primary
9048,4527,508746,Secondary
9049,4528,508965,Secondary
9050,4528,515097,Primary
9051,4529,503425,Secondary
9052,4530,511513,Secondary
9053,4531,517295,Secondary
9054,4531,520556,Primary
9055,4532,503021,Primary
9056,4532,519147,Secondary
9057,4532,518415,Primary
9058,4533,523389,Primary
9059,4534,516258,Primary
9060,4534,511431,Secondary
9061,4534,511912,Secondary
9062,4535,516254,Primary
9063,4536,517058,Primary
9064,4537,514231,Secondary
9065,4538,504439,Primary
9066,4538,522337,Primary
9067,4539,509035,Secondary
9068,4539,511171,Primary
9069,4540,512548,Secondary
9070,4541,506073,Primary
9071,4542,519639,Secondary
9072,4543,506318,Primary
9073,4543,502432,Primary
9074,4544,516702,Secondary
9075,4544,511924,Primary
9076,4544,506621,Secondary
9077,4545,523530,Primary
9078,4546,509330,Secondary
9079,4547,503266,Primary
9080,4547,515032,Primary
9081,4548,515283,Primary
9082,4548,502388,Primary
9083,4548,524839,Primary
9084,4549,519303,Secondary
9085,4549,507853,Secondary
9086,4549,516902,Primary
9087,4550,513761,Primary
9088,4550,519853,Primary
9089,4550,514585,Primary
9090,4551,513189,Secondary
9091,4551,501920,Primary
9092,4552,509766,Primary
9093,4552,518160,Primary
9094,4553,524676,Secondary
9095,4553,507615,Primary
9096,4553,513513,Primary
9097,4554,501847,Primary
9098,4554,516549,Primary
9099,4554,522975,Secondary
9100,4555,522957,Primary
9101,4555,520067,Secondary
9102,4555,510454,Secondary
9103,4556,520328,Secondary
9104,4556,517051,Primary
9105,4556,512627,Primary
9106,4557,506065,Secondary
9107,4558,508223,Secondary
9108,4559,500811,Primary
9109,4560,506186,Primary
9110,4560,506893,Secondary
9111,4560,522275,Secondary
9112,4561,505116,Primary
9113,4561,511732,Primary
9114,4562,501245,Secondary
9115,4563,510838,Primary
9116,4564,513705,Secondary
9117,4564,503325,Secondary
9118,4565,507790,Secondary
9119,4565,502392,Primary
9120,4565,500586,Secondary
9121,4566,520896,Primary
9122,4567,507530,Primary
9123,4567,520280,Secondary
9124,4567,510876,Secondary
9125,4568,508432,Primary
9126,4568,513132,Primary
9127,4569,507003,Secondary
9128,4569,519262,Secondary
9129,4570,512186,Primary
9130,4570,508058,Primary
9131,4571,517886,Primary
9132,4572,503589,Secondary
9133,4573,516655,Primary
9134,4573,521953,Primary
9135,4574,509242,Primary
9136,4574,517996,Secondary
9137,4575,518508,Primary
9138,4575,516434,Secondary
9139,4576,513099,Primary
9140,4577,503381,Primary
9141,4578,518030,Secondary
9142,4578,523495,Primary
9143,4578,509704,Secondary
9144,4579,510344,Secondary
9145,4579,522486,Secondary
9146,4579,521821,Secondary
9147,4580,503317,Primary
9148,4581,506522,Secondary
9149,4582,517079,Primary
9150,4583,511640,Secondary
9151,4584,511816,Primary
9152,4585,504928,Primary
9153,4585,510655,Primary
9154,4586,505678,Secondary
9155,4586,512076,Secondary
9156,4587,512628,Primary
9157,4587,509990,Secondary
9158,4587,503526,Secondary
9159,4588,524840,Secondary
9160,4588,522573,Secondary
9161,4589,503050,Secondary
9162,4589,507635,Secondary
9163,4590,520049,Primary
9164,4590,519484,Secondary
9165,4591,500597,Secondary
9166,4591,522323,Primary
9167,4592,519522,Primary
9168,4593,501453,Primary
9169,4593,511827,Primary
9170,4593,522049,Secondary
9171,4594,505448,Primary
9172,4595,522247,Primary
9173,4595,512259,Secondary
9174,4596,519592,Primary
9175,4596,508166,Primary
9176,4597,514498,Primary
9177,4598,511107,Primary
9178,4598,523912,Primary
9179,4598,501966,Secondary
9180,4599,509136,Primary
9181,4599,515265,Secondary
9182,4599,510644,Secondary
9183,4600,503440,Secondary
9184,4600,519996,Secondary
9185,4601,515438,Secondary
9186,4601,518362,Primary
9187,4602,512203,Primary
9188,4602,521523,Secondary
9189,4602,509691,Secondary
9190,4603,520365,Secondary
9191,4603,501865,Primary
9192,4604,516072,Secondary
9193,4605,517024,Primary
9194,4605,515434,Secondary
9195,4605,524183,Primary
9196,4606,510309,Secondary
9197,4606,524390,Primary
9198,4606,501602,Secondary
9199,4607,512001,Secondary
9200,4607,517454,Primary
9201,4607,508898,Primary
9202,4608,515559,Secondary
9203,4608,518541,Primary
9204,4608,522468,Secondary
9205,4609,503826,Primary
9206,4609,507321,Primary
9207,4609,520061,Primary
9208,4610,518522,Primary
9209,4610,505953,Secondary
9210,4611,502075,Primary
9211,4611,511648,Primary
9212,4612,519211,Secondary
9213,4613,504126,Primary
9214,4613,522818,Primary
9215,4614,511884,Primary
9216,4614,523429,Secondary
9217,4615,513606,Primary
9218,4615,506133,Secondary
9219,4616,511455,Secondary
9220,4617,521747,Primary
9221,4618,505143,Secondary
9222,4618,502319,Primary
9223,4619,517807,Secondary
9224,4620,511787,Secondary
9225,4620,520270,Primary
9226,4621,515173,Secondary
9227,4621,508059,Primary
9228,4622,522878,Primary
9229,4622,510743,Secondary
9230,4622,510805,Primary
9231,4623,513994,Secondary
9232,4623,520032,Primary
9233,4624,523515,Primary
9234,4624,500125,Secondary
9235,4625,519299,Secondary
9236,4625,502586,Secondary
9237,4625,508184,Primary
9238,4626,508767,Primary
9239,4626,510445,Primary
9240,4627,521042,Secondary
9241,4628,509999,Primary
9242,4628,514761,Secondary
9243,4629,519420,Secondary
9244,4629,507853,Secondary
9245,4629,509371,Secondary
9246,4630,514139,Secondary
9247,4631,507839,Primary
9248,4631,518889,Secondary
9249,4631,504418,Primary
9250,4632,500481,Secondary
9251,4632,522863,Secondary
9252,4632,517316,Secondary
9253,4633,500888,Secondary
9254,4634,524094,Primary
9255,4634,502979,Primary
9256,4635,501524,Secondary
9257,4635,507203,Secondary
9258,4636,515326,Secondary
9259,4637,522834,Primary
9260,4638,505465,Primary
9261,4639,514810,Primary
9262,4639,516627,Primary
9263,4640,517536,Secondary
9264,4641,502629,Secondary
9265,4641,519356,Primary
9266,4641,517143,Primary
9267,4642,521622,Primary
9268,4642,515656,Primary
9269,4643,501788,Primary
9270,4643,503796,Primary
9271,4643,515466,Primary
9272,4644,507348,Secondary
9273,4645,522723,Primary
9274,4645,516277,Secondary
9275,4646,518131,Secondary
9276,4646,524050,Primary
9277,4647,514913,Primary
9278,4648,508007,Secondary
9279,4649,514784,Primary
9280,4649,511086,Primary
9281,4649,503133,Secondary
9282,4650,522691,Primary
9283,4650,505120,Primary
9284,4650,524136,Primary
9285,4651,504106,Primary
9286,4651,505114,Secondary
9287,4651,511715,Secondary
9288,4652,515903,Primary
9289,4652,503580,Secondary
9290,4652,513609,Primary
9291,4653,502715,Primary
9292,4654,505983,Secondary
9293,4655,517740,Secondary
9294,4655,511329,Secondary
9295,4656,518338,Primary
9296,4657,524127,Primary
9297,4658,505014,Primary
9298,4658,504523,Secondary
9299,4658,508718,Secondary
9300,4659,501164,Primary
9301,4660,522477,Secondary
9302,4660,516406,Secondary
9303,4660,509538,Primary
9304,4661,514479,Primary
9305,4662,520050,Primary
9306,4662,508113,Secondary
9307,4662,500817,Secondary
9308,4663,519751,Secondary
9309,4664,515750,Primary
9310,4664,516491,Secondary
9311,4665,516603,Secondary
9312,4666,518995,Primary
9313,4667,503645,Secondary
9314,4667,523586,Primary
9315,4668,508764,Primary
9316,4668,515730,Primary
9317,4669,516718,Primary
9318,4670,503145,Primary
9319,4671,503339,Primary
9320,4671,522374,Primary
9321,4672,511632,Primary
9322,4673,512076,Primary
9323,4673,519926,Secondary
9324,4673,516324,Secondary
9325,4674,508154,Primary
9326,4674,516857,Secondary
9327,4675,508122,Primary
9328,4675,508589,Primary
9329,4676,520896,Primary
9330,4676,519681,Primary
9331,4677,511447,Primary
9332,4678,516538,Secondary
9333,4678,516409,Secondary
9334,4678,512373,Secondary
9335,4679,523172,Primary
9336,4680,504883,Primary
9337,4680,515590,Secondary
9338,4680,523347,Secondary
9339,4681,521557,Primary
9340,4682,504597,Primary
9341,4682,508175,Primary
9342,4683,507483,Primary
9343,4683,518731,Primary
9344,4683,518401,Secondary
9345,4684,500443,Secondary
9346,4684,519942,Primary
9347,4684,518326,Secondary
9348,4685,517717,Primary
9349,4686,518893,Primary
9350,4686,502572,Primary
9351,4687,513794,Secondary
9352,4687,500847,Primary
9353,4688,521037,Primary
9354,4688,520122,Secondary
9355,4689,518012,Primary
9356,4690,517082,Secondary
9357,4690,520713,Secondary
9358,4691,524489,Primary
9359,4692,517129,Secondary
9360,4693,522205,Secondary
9361,4693,522470,Secondary
9362,4694,522714,Secondary
9363,4695,506684,Secondary
9364,4695,518077,Primary
9365,4696,503350,Primary
9366,4697,522484,Secondary
9367,4697,500091,Secondary
9368,4697,509653,Primary
9369,4698,521620,Secondary
9370,4699,524681,Primary
9371,4700,505311,Secondary
9372,4701,507112,Secondary
9373,4701,503183,Primary
9374,4701,511447,Primary
9375,4702,523152,Primary
9376,4702,509814,Primary
9377,4703,506424,Primary
9378,4704,512828,Secondary
9379,4704,518855,Secondary
9380,4704,505852,Primary
9381,4705,513669,Secondary
9382,4705,505029,Primary
9383,4706,504872,Secondary
9384,4706,517789,Primary
9385,4707,509721,Primary
9386,4707,507305,Primary
9387,4708,516402,Secondary
9388,4708,512043,Secondary
9389,4709,507799,Primary
9390,4710,516060,Primary
9391,4710,513548,Secondary
9392,4710,522601,Secondary
9393,4711,507331,Primary
9394,4712,521156,Secondary
9395,4712,513964,Secondary
9396,4713,521623,Primary
9397,4714,509008,Secondary
9398,4714,505988,Secondary
9399,4714,503276,Primary
9400,4715,510399,Primary
9401,4715,519165,Primary
9402,4716,504995,Secondary
9403,4717,523485,Primary
9404,4717,522395,Primary
9405,4717,523654,Secondary
9406,4718,523951,Secondary
9407,4719,503659,Secondary
9408,4719,502098,Secondary
9409,4720,523882,Secondary
9410,4720,507796,Secondary
9411,4721,516416,Secondary
9412,4721,513258,Secondary
9413,4722,503538,Primary
9414,4722,508829,Secondary
9415,4722,517865,Secondary
9416,4723,515761,Secondary
9417,4723,517818,Secondary
9418,4724,513802,Secondary
9419,4724,508470,Primary
9420,4724,505960,Secondary
9421,4725,520051,Primary
9422,4726,517890,Secondary
9423,4726,512298,Secondary
9424,4726,504026,Secondary
9425,4727,506448,Secondary
9426,4727,502704,Primary
9427,4728,502575,Secondary
9428,4729,501814,Primary
9429,4730,501472,Primary
9430,4731,514706,Primary
9431,4732,514613,Secondary
9432,4732,516053,Primary
9433,4733,517445,Primary
9434,4734,503547,Secondary
9435,4734,521626,Primary
9436,4734,510567,Secondary
9437,4735,517291,Primary
9438,4735,513067,Secondary
9439,4736,511953,Primary
9440,4737,505674,Secondary
9441,4737,522920,Secondary
9442,4738,520518,Primary
9443,4739,510949,Secondary
9444,4740,524202,Secondary
9445,4740,513434,Primary
9446,4740,520469,Primary
9447,4741,523489,Primary
9448,4741,501282,Secondary
9449,4741,509681,Secondary
9450,4742,516432,Secondary
9451,4742,524973,Primary
9452,4743,522762,Primary
9453,4743,506524,Primary
9454,4743,508809,Primary
9455,4744,521141,Primary
9456,4745,517895,Secondary
9457,4745,516148,Primary
9458,4746,508820,Primary
9459,4746,504585,Primary
9460,4746,511675,Secondary
9461,4747,509436,Secondary
9462,4747,521430,Secondary
9463,4748,507398,Secondary
9464,4748,505118,Primary
9465,4749,508232,Secondary
9466,4749,512545,Secondary
9467,4750,513277,Primary
9468,4751,508524,Secondary
9469,4752,517382,Primary
9470,4752,508820,Secondary
9471,4753,516722,Secondary
9472,4754,513017,Primary
9473,4754,515568,Primary
9474,4755,508683,Secondary
9475,4755,514383,Primary
9476,4756,518151,Primary
9477,4757,514454,Secondary
9478,4757,503372,Primary
9479,4758,519783,Primary
9480,4758,506001,Secondary
9481,4759,524352,Primary
9482,4759,512642,Primary
9483,4759,517821,Primary
9484,4760,522271,Secondary
9485,4760,502443,Secondary
9486,4760,520784,Primary
9487,4761,522363,Secondary
9488,4762,513510,Primary
9489,4762,515266,Primary
9490,4762,500930,Secondary
9491,4763,508576,Secondary
9492,4763,520899,Primary
9493,4764,514314,Secondary
9494,4765,523718,Secondary
9495,4766,507800,Primary
9496,4766,506046,Primary
9497,4766,512399,Primary
9498,4767,503464,Secondary
9499,4768,509780,Primary
