EvidenceID,CaseID,EvidenceType,CollectedDate,Status,ForensicLab,Verified
14003,4698,Fingerprint,2024-05-07,Verified,Mangaluru FSL,False
14004,4699,Mobile Phone,2023-01-24,Sent to FSL,Bengaluru FSL,True
14005,4699,Fingerprint,2023-01-24,Pending Analysis,Mangaluru FSL,True
14006,4699,CCTV Footage,2023-01-24,Verified,Bengaluru FSL,True
14007,4699,SIM Card,2023-01-24,Verified,Mangaluru FSL,False
14008,4699,Blood Sample,2023-01-24,Collected,Bengaluru FSL,False
14009,4700,USB Drive,2024-04-20,Pending Analysis,Mangaluru FSL,False
14010,4700,Blood Sample,2024-04-20,Collected,Mysuru FSL,False
14011,4700,Laptop,2024-04-20,Collected,Bengaluru FSL,True
14012,4701,DNA Sample,2022-12-02,Collected,Mysuru FSL,False
14013,4701,Laptop,2022-12-02,Verified,Bengaluru FSL,True
14014,4701,SIM Card,2022-12-02,Sent to FSL,Bengaluru FSL,False
14015,4701,Fingerprint,2022-12-02,Verified,Mangaluru FSL,True
14016,4701,Mobile Phone,2022-12-02,Pending Analysis,Mysuru FSL,False
14017,4702,Blood Sample,2023-12-27,Pending Analysis,Mangaluru FSL,True
14018,4702,CCTV Footage,2023-12-27,Verified,Bengaluru FSL,False
14019,4702,SIM Card,2023-12-27,Sent to FSL,Mangaluru FSL,True
14020,4702,Document,2023-12-27,Collected,Mysuru FSL,True
14021,4702,Hard Disk,2023-12-27,Collected,Mangaluru FSL,False
14022,4703,Drug Sample,2022-02-02,Collected,Mysuru FSL,False
14023,4703,Mobile Phone,2022-02-02,Sent to FSL,Bengaluru FSL,False
14024,4703,Fingerprint,2022-02-02,Sent to FSL,Mangaluru FSL,False
14025,4704,Fingerprint,2024-09-19,Sent to FSL,Mangaluru FSL,True
14026,4704,Mobile Phone,2024-09-19,Verified,Mysuru FSL,True
14027,4704,Laptop,2024-09-19,Collected,Bengaluru FSL,False
14028,4704,DNA Sample,2024-09-19,Sent to FSL,Mangaluru FSL,False
14029,4704,Vehicle,2024-09-19,Verified,Bengaluru FSL,False
14030,4705,USB Drive,2024-07-26,Verified,Mangaluru FSL,True
14031,4705,DNA Sample,2024-07-26,Sent to FSL,Mysuru FSL,True
14032,4705,SIM Card,2024-07-26,Pending Analysis,Mysuru FSL,True
14033,4705,Drug Sample,2024-07-26,Verified,Mysuru FSL,False
14034,4705,Firearm,2024-07-26,Collected,Mysuru FSL,False
14035,4706,CCTV Footage,2023-12-08,Verified,Bengaluru FSL,False
14036,4706,Clothing,2023-12-08,Rejected,Mangaluru FSL,True
14037,4706,Hard Disk,2023-12-08,Rejected,Mysuru FSL,True
14038,4706,Laptop,2023-12-08,Verified,Mysuru FSL,True
14039,4707,Laptop,2022-11-10,Verified,Mysuru FSL,False
14040,4707,Drug Sample,2022-11-10,Sent to FSL,Bengaluru FSL,True
14041,4708,SIM Card,2026-04-06,Rejected,Mysuru FSL,False
14042,4708,Mobile Phone,2026-04-06,Collected,Bengaluru FSL,True
14043,4708,Document,2026-04-06,Rejected,Bengaluru FSL,True
14044,4709,Blood Sample,2026-10-28,Rejected,Mysuru FSL,True
14045,4709,CCTV Footage,2026-10-28,Verified,Bengaluru FSL,True
14046,4709,SIM Card,2026-10-28,Collected,Mangaluru FSL,True
14047,4709,Fingerprint,2026-10-28,Verified,Bengaluru FSL,True
14048,4709,Laptop,2026-10-28,Rejected,Mysuru FSL,False
14049,4710,SIM Card,2024-12-01,Collected,Bengaluru FSL,True
14050,4710,Knife,2024-12-01,Sent to FSL,Bengaluru FSL,True
14051,4710,Document,2024-12-01,Pending Analysis,Mysuru FSL,True
14052,4710,Hard Disk,2024-12-01,Sent to FSL,Mysuru FSL,True
14053,4710,Firearm,2024-12-01,Sent to FSL,Bengaluru FSL,False
14054,4711,Vehicle,2026-08-03,Sent to FSL,Mysuru FSL,True
14055,4711,Knife,2026-08-03,Sent to FSL,Bengaluru FSL,True
14056,4711,DNA Sample,2026-08-03,Pending Analysis,Mangaluru FSL,True
14057,4712,Vehicle,2024-07-19,Verified,Bengaluru FSL,True
14058,4712,Fingerprint,2024-07-19,Sent to FSL,Mysuru FSL,True
14059,4712,Drug Sample,2024-07-19,Collected,Bengaluru FSL,True
14060,4713,DNA Sample,2023-01-21,Sent to FSL,Mysuru FSL,False
14061,4713,Clothing,2023-01-21,Sent to FSL,Bengaluru FSL,True
14062,4713,Blood Sample,2023-01-21,Rejected,Bengaluru FSL,True
14063,4713,USB Drive,2023-01-21,Verified,Mangaluru FSL,False
14064,4713,CCTV Footage,2023-01-21,Collected,Mysuru FSL,False
14065,4714,Fingerprint,2025-12-11,Verified,Mysuru FSL,True
14066,4714,Document,2025-12-11,Pending Analysis,Bengaluru FSL,True
14067,4714,Blood Sample,2025-12-11,Rejected,Mangaluru FSL,True
14068,4714,Clothing,2025-12-11,Collected,Bengaluru FSL,True
14069,4714,Drug Sample,2025-12-11,Collected,Mysuru FSL,False
14070,4715,Firearm,2025-12-08,Rejected,Bengaluru FSL,True
14071,4716,Clothing,2026-12-30,Sent to FSL,Mangaluru FSL,False
14072,4716,Knife,2026-12-30,Collected,Bengaluru FSL,False
14073,4716,Laptop,2026-12-30,Pending Analysis,Mysuru FSL,True
14074,4716,Fingerprint,2026-12-30,Rejected,Mangaluru FSL,False
14075,4717,SIM Card,2022-10-14,Verified,Mangaluru FSL,False
14076,4717,Knife,2022-10-14,Rejected,Mysuru FSL,False
14077,4718,Vehicle,2024-05-09,Pending Analysis,Bengaluru FSL,False
14078,4718,DNA Sample,2024-05-09,Rejected,Mangaluru FSL,True
14079,4718,Fingerprint,2024-05-09,Sent to FSL,Mysuru FSL,True
14080,4718,SIM Card,2024-05-09,Pending Analysis,Mangaluru FSL,True
14081,4719,Mobile Phone,2026-06-12,Verified,Mysuru FSL,True
14082,4719,Clothing,2026-06-12,Sent to FSL,Bengaluru FSL,False
14083,4720,DNA Sample,2022-04-01,Verified,Mysuru FSL,True
14084,4720,USB Drive,2022-04-01,Pending Analysis,Mangaluru FSL,False
14085,4720,Clothing,2022-04-01,Rejected,Bengaluru FSL,True
14086,4721,Laptop,2024-08-29,Pending Analysis,Mysuru FSL,False
14087,4721,Mobile Phone,2024-08-29,Verified,Mangaluru FSL,True
14088,4722,USB Drive,2022-02-12,Rejected,Mysuru FSL,False
14089,4722,Mobile Phone,2022-02-12,Rejected,Mysuru FSL,True
14090,4722,Document,2022-02-12,Verified,Mysuru FSL,True
14091,4723,DNA Sample,2023-12-05,Rejected,Mysuru FSL,False
14092,4723,Clothing,2023-12-05,Collected,Mangaluru FSL,False
14093,4723,Fingerprint,2023-12-05,Verified,Mysuru FSL,False
14094,4723,SIM Card,2023-12-05,Collected,Bengaluru FSL,True
14095,4724,Laptop,2022-10-02,Verified,Mysuru FSL,False
14096,4725,Vehicle,2023-04-15,Sent to FSL,Bengaluru FSL,False
14097,4725,SIM Card,2023-04-15,Rejected,Mysuru FSL,True
14098,4725,Fingerprint,2023-04-15,Rejected,Mangaluru FSL,True
14099,4726,Document,2023-12-16,Verified,Mangaluru FSL,False
14100,4726,Knife,2023-12-16,Pending Analysis,Mysuru FSL,True
14101,4726,Vehicle,2023-12-16,Pending Analysis,Mangaluru FSL,False
14102,4726,Clothing,2023-12-16,Pending Analysis,Mangaluru FSL,True
14103,4726,Hard Disk,2023-12-16,Rejected,Bengaluru FSL,False
14104,4727,Knife,2022-03-09,Collected,Bengaluru FSL,False
14105,4727,USB Drive,2022-03-09,Sent to FSL,Mangaluru FSL,False
14106,4727,Document,2022-03-09,Rejected,Mangaluru FSL,True
14107,4727,DNA Sample,2022-03-09,Verified,Bengaluru FSL,True
14108,4728,Mobile Phone,2023-12-01,Sent to FSL,Bengaluru FSL,False
14109,4729,Fingerprint,2026-10-06,Rejected,Mysuru FSL,False
14110,4729,Knife,2026-10-06,Verified,Mangaluru FSL,False
14111,4729,Hard Disk,2026-10-06,Verified,Mangaluru FSL,False
14112,4729,CCTV Footage,2026-10-06,Verified,Mangaluru FSL,True
14113,4729,DNA Sample,2026-10-06,Sent to FSL,Bengaluru FSL,True
14114,4730,Document,2026-05-22,Verified,Mangaluru FSL,True
14115,4730,Drug Sample,2026-05-22,Pending Analysis,Mangaluru FSL,False
14116,4730,Knife,2026-05-22,Rejected,Bengaluru FSL,False
14117,4731,Clothing,2025-10-01,Sent to FSL,Bengaluru FSL,True
14118,4732,Drug Sample,2024-05-30,Collected,Mysuru FSL,True
14119,4733,Fingerprint,2025-12-29,Sent to FSL,Bengaluru FSL,False
14120,4733,Knife,2025-12-29,Pending Analysis,Mangaluru FSL,True
14121,4733,Document,2025-12-29,Collected,Bengaluru FSL,False
14122,4734,Laptop,2022-01-19,Sent to FSL,Bengaluru FSL,False
14123,4734,Mobile Phone,2022-01-19,Verified,Mysuru FSL,True
14124,4735,Mobile Phone,2023-05-22,Pending Analysis,Mysuru FSL,True
14125,4736,Drug Sample,2022-03-22,Rejected,Mangaluru FSL,False
14126,4736,Firearm,2022-03-22,Verified,Mangaluru FSL,False
14127,4736,Fingerprint,2022-03-22,Collected,Bengaluru FSL,False
14128,4736,Document,2022-03-22,Collected,Mysuru FSL,False
14129,4737,Knife,2026-04-30,Sent to FSL,Mysuru FSL,True
14130,4737,Fingerprint,2026-04-30,Pending Analysis,Bengaluru FSL,False
14131,4738,SIM Card,2022-03-16,Rejected,Bengaluru FSL,True
14132,4738,Blood Sample,2022-03-16,Collected,Mysuru FSL,False
14133,4738,USB Drive,2022-03-16,Verified,Mangaluru FSL,False
14134,4739,Blood Sample,2022-04-28,Pending Analysis,Bengaluru FSL,True
14135,4739,Document,2022-04-28,Verified,Mangaluru FSL,False
14136,4740,Firearm,2022-09-09,Verified,Bengaluru FSL,False
14137,4740,Clothing,2022-09-09,Pending Analysis,Bengaluru FSL,False
14138,4741,SIM Card,2023-05-05,Collected,Bengaluru FSL,False
14139,4742,DNA Sample,2025-09-12,Sent to FSL,Mangaluru FSL,False
14140,4742,Vehicle,2025-09-12,Pending Analysis,Bengaluru FSL,False
14141,4742,Clothing,2025-09-12,Sent to FSL,Mangaluru FSL,False
14142,4742,Mobile Phone,2025-09-12,Rejected,Bengaluru FSL,True
14143,4742,CCTV Footage,2025-09-12,Rejected,Mangaluru FSL,False
14144,4743,Fingerprint,2026-06-06,Verified,Mangaluru FSL,True
14145,4743,Hard Disk,2026-06-06,Collected,Mangaluru FSL,True
14146,4744,USB Drive,2026-04-30,Rejected,Mysuru FSL,True
14147,4744,Clothing,2026-04-30,Pending Analysis,Mysuru FSL,False
14148,4745,SIM Card,2026-12-29,Sent to FSL,Mysuru FSL,True
14149,4745,Document,2026-12-29,Pending Analysis,Mysuru FSL,True
14150,4745,Hard Disk,2026-12-29,Sent to FSL,Bengaluru FSL,False
14151,4746,Knife,2022-03-27,Pending Analysis,Mangaluru FSL,False
14152,4746,Laptop,2022-03-27,Collected,Mysuru FSL,False
14153,4746,Fingerprint,2022-03-27,Pending Analysis,Mysuru FSL,True
14154,4746,Clothing,2022-03-27,Sent to FSL,Mangaluru FSL,True
14155,4746,SIM Card,2022-03-27,Collected,Mysuru FSL,True
14156,4747,Firearm,2023-03-10,Sent to FSL,Mysuru FSL,True
14157,4748,CCTV Footage,2026-09-23,Rejected,Mysuru FSL,False
14158,4748,Knife,2026-09-23,Pending Analysis,Mangaluru FSL,False
14159,4748,Hard Disk,2026-09-23,Collected,Bengaluru FSL,True
14160,4748,Laptop,2026-09-23,Pending Analysis,Mysuru FSL,True
14161,4749,Knife,2023-05-21,Collected,Bengaluru FSL,True
14162,4749,Vehicle,2023-05-21,Rejected,Bengaluru FSL,False
14163,4749,Drug Sample,2023-05-21,Pending Analysis,Mangaluru FSL,True
14164,4750,Laptop,2024-09-26,Sent to FSL,Mysuru FSL,False
14165,4751,Fingerprint,2023-11-01,Rejected,Bengaluru FSL,False
14166,4751,Document,2023-11-01,Pending Analysis,Mysuru FSL,False
14167,4752,Knife,2022-10-14,Collected,Mysuru FSL,False
14168,4752,SIM Card,2022-10-14,Pending Analysis,Bengaluru FSL,False
14169,4752,CCTV Footage,2022-10-14,Pending Analysis,Mangaluru FSL,True
14170,4752,Document,2022-10-14,Collected,Mangaluru FSL,False
14171,4753,DNA Sample,2023-09-21,Rejected,Mysuru FSL,False
14172,4753,Drug Sample,2023-09-21,Rejected,Mangaluru FSL,True
14173,4753,CCTV Footage,2023-09-21,Rejected,Bengaluru FSL,True
14174,4753,Knife,2023-09-21,Rejected,Mysuru FSL,False
14175,4753,Document,2023-09-21,Pending Analysis,Bengaluru FSL,True
14176,4754,Blood Sample,2026-11-27,Collected,Mysuru FSL,False
14177,4755,Document,2025-07-22,Collected,Bengaluru FSL,True
14178,4755,Knife,2025-07-22,Verified,Bengaluru FSL,False
14179,4756,CCTV Footage,2025-02-22,Verified,Mangaluru FSL,False
14180,4756,Vehicle,2025-02-22,Pending Analysis,Mangaluru FSL,True
14181,4756,Blood Sample,2025-02-22,Rejected,Mysuru FSL,False
14182,4757,DNA Sample,2023-04-11,Pending Analysis,Bengaluru FSL,True
14183,4757,Hard Disk,2023-04-11,Verified,Mysuru FSL,True
14184,4758,Hard Disk,2025-06-25,Rejected,Mangaluru FSL,False
14185,4758,SIM Card,2025-06-25,Verified,Mysuru FSL,True
14186,4759,Drug Sample,2025-09-11,Pending Analysis,Bengaluru FSL,True
14187,4760,Blood Sample,2024-07-18,Collected,Mangaluru FSL,False
14188,4760,Vehicle,2024-07-18,Pending Analysis,Mangaluru FSL,False
14189,4760,Drug Sample,2024-07-18,Sent to FSL,Bengaluru FSL,False
14190,4760,USB Drive,2024-07-18,Verified,Bengaluru FSL,False
14191,4761,Blood Sample,2025-10-27,Collected,Mangaluru FSL,False
14192,4762,Hard Disk,2025-09-17,Sent to FSL,Mysuru FSL,False
14193,4762,Vehicle,2025-09-17,Rejected,Bengaluru FSL,True
14194,4762,Document,2025-09-17,Collected,Mangaluru FSL,False
14195,4762,Blood Sample,2025-09-17,Collected,Mysuru FSL,True
14196,4762,DNA Sample,2025-09-17,Verified,Bengaluru FSL,True
14197,4763,Fingerprint,2024-10-05,Verified,Mangaluru FSL,True
14198,4764,USB Drive,2025-10-23,Collected,Bengaluru FSL,False
14199,4764,Clothing,2025-10-23,Collected,Mysuru FSL,False
14200,4764,Fingerprint,2025-10-23,Collected,Mysuru FSL,True
14201,4764,Document,2025-10-23,Rejected,Bengaluru FSL,False
14202,4764,Drug Sample,2025-10-23,Verified,Mysuru FSL,False
14203,4765,Document,2024-09-05,Verified,Mangaluru FSL,False
14204,4765,Laptop,2024-09-05,Collected,Mysuru FSL,False
14205,4765,Mobile Phone,2024-09-05,Verified,Mysuru FSL,False
14206,4766,DNA Sample,2023-03-11,Verified,Mysuru FSL,False
14207,4766,Fingerprint,2023-03-11,Rejected,Bengaluru FSL,False
14208,4766,Clothing,2023-03-11,Pending Analysis,Mangaluru FSL,True
14209,4766,Document,2023-03-11,Collected,Mangaluru FSL,False
14210,4766,Mobile Phone,2023-03-11,Rejected,Mangaluru FSL,True
14211,4767,USB Drive,2026-06-20,Rejected,Bengaluru FSL,True
14212,4767,Drug Sample,2026-06-20,Verified,Mysuru FSL,True
14213,4767,Fingerprint,2026-06-20,Collected,Bengaluru FSL,True
14214,4767,Hard Disk,2026-06-20,Sent to FSL,Mysuru FSL,False
14215,4768,Knife,2022-04-19,Rejected,Bengaluru FSL,False
14216,4768,Fingerprint,2022-04-19,Verified,Bengaluru FSL,False
14217,4768,Drug Sample,2022-04-19,Rejected,Bengaluru FSL,True
14218,4768,CCTV Footage,2022-04-19,Pending Analysis,Mangaluru FSL,False
14219,4768,Blood Sample,2022-04-19,Pending Analysis,Mangaluru FSL,True
14220,4769,Knife,2026-12-18,Collected,Mysuru FSL,False
14221,4769,Hard Disk,2026-12-18,Pending Analysis,Mangaluru FSL,False
14222,4769,SIM Card,2026-12-18,Collected,Mangaluru FSL,True
14223,4769,CCTV Footage,2026-12-18,Pending Analysis,Mysuru FSL,True
14224,4769,Clothing,2026-12-18,Pending Analysis,Mangaluru FSL,False
14225,4770,Knife,2025-12-23,Collected,Bengaluru FSL,False
14226,4770,Document,2025-12-23,Collected,Bengaluru FSL,True
14227,4771,SIM Card,2024-08-15,Sent to FSL,Bengaluru FSL,False
14228,4771,Vehicle,2024-08-15,Sent to FSL,Mangaluru FSL,True
14229,4771,Mobile Phone,2024-08-15,Pending Analysis,Bengaluru FSL,False
14230,4771,Clothing,2024-08-15,Pending Analysis,Mysuru FSL,True
14231,4771,USB Drive,2024-08-15,Verified,Mysuru FSL,True
14232,4772,Laptop,2026-04-03,Collected,Mysuru FSL,True
14233,4772,Vehicle,2026-04-03,Rejected,Mangaluru FSL,False
14234,4772,CCTV Footage,2026-04-03,Sent to FSL,Mysuru FSL,True
14235,4773,Mobile Phone,2025-10-14,Sent to FSL,Mysuru FSL,False
14236,4773,Drug Sample,2025-10-14,Rejected,Bengaluru FSL,True
14237,4773,Hard Disk,2025-10-14,Rejected,Mysuru FSL,True
14238,4773,Blood Sample,2025-10-14,Pending Analysis,Mangaluru FSL,False
14239,4773,DNA Sample,2025-10-14,Rejected,Mangaluru FSL,False
14240,4774,CCTV Footage,2025-08-16,Collected,Bengaluru FSL,False
14241,4774,Clothing,2025-08-16,Pending Analysis,Bengaluru FSL,True
14242,4774,SIM Card,2025-08-16,Sent to FSL,Mysuru FSL,False
14243,4775,Hard Disk,2023-11-24,Collected,Mysuru FSL,False
14244,4775,Mobile Phone,2023-11-24,Collected,Mangaluru FSL,True
14245,4775,Laptop,2023-11-24,Collected,Bengaluru FSL,True
14246,4775,DNA Sample,2023-11-24,Verified,Mangaluru FSL,False
14247,4776,DNA Sample,2022-01-07,Pending Analysis,Bengaluru FSL,False
14248,4776,CCTV Footage,2022-01-07,Verified,Mysuru FSL,True
14249,4776,Clothing,2022-01-07,Rejected,Mangaluru FSL,True
14250,4776,Vehicle,2022-01-07,Rejected,Bengaluru FSL,True
14251,4777,Document,2026-02-24,Pending Analysis,Bengaluru FSL,False
14252,4777,USB Drive,2026-02-24,Verified,Bengaluru FSL,True
14253,4777,Drug Sample,2026-02-24,Rejected,Mysuru FSL,True
14254,4777,Vehicle,2026-02-24,Collected,Mangaluru FSL,True
14255,4777,CCTV Footage,2026-02-24,Rejected,Mysuru FSL,True
14256,4778,Firearm,2022-06-19,Rejected,Bengaluru FSL,False
14257,4778,DNA Sample,2022-06-19,Rejected,Mysuru FSL,False
14258,4779,Firearm,2022-08-28,Verified,Mysuru FSL,True
14259,4780,DNA Sample,2023-02-23,Pending Analysis,Bengaluru FSL,True
14260,4780,Vehicle,2023-02-23,Sent to FSL,Mangaluru FSL,True
14261,4780,Hard Disk,2023-02-23,Collected,Mangaluru FSL,False
14262,4780,Document,2023-02-23,Pending Analysis,Mysuru FSL,False
14263,4781,USB Drive,2026-12-13,Sent to FSL,Bengaluru FSL,False
14264,4781,Fingerprint,2026-12-13,Verified,Mysuru FSL,False
14265,4781,CCTV Footage,2026-12-13,Rejected,Mysuru FSL,False
14266,4781,Mobile Phone,2026-12-13,Pending Analysis,Bengaluru FSL,True
14267,4781,Laptop,2026-12-13,Verified,Mysuru FSL,False
14268,4782,Drug Sample,2026-09-19,Verified,Mangaluru FSL,False
14269,4782,DNA Sample,2026-09-19,Sent to FSL,Mangaluru FSL,False
14270,4782,Blood Sample,2026-09-19,Pending Analysis,Mysuru FSL,False
14271,4782,Mobile Phone,2026-09-19,Sent to FSL,Mysuru FSL,False
14272,4782,Vehicle,2026-09-19,Verified,Bengaluru FSL,True
14273,4783,Blood Sample,2023-04-13,Collected,Mangaluru FSL,True
14274,4783,Mobile Phone,2023-04-13,Rejected,Mangaluru FSL,False
14275,4783,Knife,2023-04-13,Verified,Bengaluru FSL,False
14276,4783,Vehicle,2023-04-13,Sent to FSL,Mysuru FSL,False
14277,4783,Hard Disk,2023-04-13,Sent to FSL,Mangaluru FSL,True
14278,4784,Vehicle,2026-07-19,Pending Analysis,Mangaluru FSL,True
14279,4784,Hard Disk,2026-07-19,Rejected,Bengaluru FSL,True
14280,4784,CCTV Footage,2026-07-19,Sent to FSL,Mangaluru FSL,True
14281,4785,Hard Disk,2025-09-10,Sent to FSL,Mysuru FSL,False
14282,4785,Blood Sample,2025-09-10,Verified,Mysuru FSL,False
14283,4785,Fingerprint,2025-09-10,Pending Analysis,Mangaluru FSL,True
14284,4786,Drug Sample,2026-07-29,Verified,Mangaluru FSL,True
14285,4786,Laptop,2026-07-29,Pending Analysis,Bengaluru FSL,True
14286,4787,Laptop,2026-09-12,Pending Analysis,Mysuru FSL,True
14287,4787,Document,2026-09-12,Rejected,Bengaluru FSL,True
14288,4787,Fingerprint,2026-09-12,Pending Analysis,Mangaluru FSL,False
14289,4788,Clothing,2022-11-16,Collected,Mangaluru FSL,False
14290,4788,USB Drive,2022-11-16,Rejected,Mysuru FSL,False
14291,4788,SIM Card,2022-11-16,Verified,Bengaluru FSL,True
14292,4789,Vehicle,2026-05-04,Verified,Mysuru FSL,False
14293,4789,Hard Disk,2026-05-04,Sent to FSL,Mysuru FSL,False
14294,4789,Fingerprint,2026-05-04,Pending Analysis,Mangaluru FSL,True
14295,4789,Clothing,2026-05-04,Verified,Bengaluru FSL,False
14296,4789,SIM Card,2026-05-04,Rejected,Mangaluru FSL,True
14297,4790,Clothing,2023-08-13,Verified,Mysuru FSL,False
14298,4790,Knife,2023-08-13,Collected,Mysuru FSL,True
14299,4790,Drug Sample,2023-08-13,Collected,Mangaluru FSL,False
14300,4790,SIM Card,2023-08-13,Rejected,Mangaluru FSL,False
14301,4791,Drug Sample,2025-03-03,Rejected,Mysuru FSL,False
14302,4791,Mobile Phone,2025-03-03,Pending Analysis,Mysuru FSL,False
14303,4792,Document,2024-10-26,Rejected,Mysuru FSL,True
14304,4792,Vehicle,2024-10-26,Rejected,Bengaluru FSL,True
14305,4792,Drug Sample,2024-10-26,Collected,Bengaluru FSL,False
14306,4793,Knife,2026-04-08,Collected,Mysuru FSL,True
14307,4793,Blood Sample,2026-04-08,Verified,Bengaluru FSL,False
14308,4793,Laptop,2026-04-08,Sent to FSL,Mangaluru FSL,True
14309,4793,Document,2026-04-08,Rejected,Bengaluru FSL,False
14310,4794,CCTV Footage,2024-10-16,Rejected,Bengaluru FSL,False
14311,4794,Blood Sample,2024-10-16,Rejected,Mysuru FSL,False
14312,4794,DNA Sample,2024-10-16,Pending Analysis,Mysuru FSL,False
14313,4794,Clothing,2024-10-16,Sent to FSL,Mangaluru FSL,True
14314,4795,Document,2026-01-31,Verified,Mangaluru FSL,False
14315,4795,Knife,2026-01-31,Pending Analysis,Bengaluru FSL,False
14316,4795,Fingerprint,2026-01-31,Rejected,Mangaluru FSL,False
14317,4796,Document,2025-07-26,Verified,Bengaluru FSL,True
14318,4796,Laptop,2025-07-26,Sent to FSL,Mysuru FSL,False
14319,4796,CCTV Footage,2025-07-26,Rejected,Mysuru FSL,True
14320,4796,Blood Sample,2025-07-26,Sent to FSL,Bengaluru FSL,True
14321,4796,DNA Sample,2025-07-26,Sent to FSL,Bengaluru FSL,False
14322,4797,SIM Card,2025-11-19,Sent to FSL,Mangaluru FSL,False
14323,4797,CCTV Footage,2025-11-19,Rejected,Mangaluru FSL,False
14324,4798,Drug Sample,2024-04-30,Collected,Mysuru FSL,False
14325,4798,Firearm,2024-04-30,Pending Analysis,Mangaluru FSL,False
14326,4799,Hard Disk,2023-08-04,Verified,Mysuru FSL,False
14327,4800,Blood Sample,2026-01-09,Sent to FSL,Mangaluru FSL,True
14328,4800,Hard Disk,2026-01-09,Sent to FSL,Mangaluru FSL,False
14329,4800,Document,2026-01-09,Pending Analysis,Mangaluru FSL,True
14330,4800,Fingerprint,2026-01-09,Sent to FSL,Bengaluru FSL,False
14331,4801,Vehicle,2023-06-20,Verified,Mysuru FSL,False
14332,4801,DNA Sample,2023-06-20,Rejected,Bengaluru FSL,True
14333,4801,Firearm,2023-06-20,Pending Analysis,Mangaluru FSL,True
14334,4801,Blood Sample,2023-06-20,Verified,Bengaluru FSL,False
14335,4802,Knife,2025-01-11,Verified,Mangaluru FSL,True
14336,4802,Firearm,2025-01-11,Pending Analysis,Mangaluru FSL,True
14337,4802,DNA Sample,2025-01-11,Collected,Mysuru FSL,True
14338,4803,SIM Card,2024-11-29,Collected,Mysuru FSL,True
14339,4803,Hard Disk,2024-11-29,Pending Analysis,Mysuru FSL,True
14340,4804,Drug Sample,2024-05-25,Verified,Bengaluru FSL,True
14341,4804,Knife,2024-05-25,Rejected,Mangaluru FSL,False
14342,4804,Vehicle,2024-05-25,Collected,Bengaluru FSL,True
14343,4804,DNA Sample,2024-05-25,Pending Analysis,Mysuru FSL,False
14344,4804,SIM Card,2024-05-25,Sent to FSL,Bengaluru FSL,False
14345,4805,Clothing,2022-04-12,Rejected,Mangaluru FSL,True
14346,4805,Mobile Phone,2022-04-12,Rejected,Mysuru FSL,True
14347,4805,Blood Sample,2022-04-12,Sent to FSL,Mangaluru FSL,True
