CaseID,FIRNumber,CrimeType,CrimeCategory,District,PoliceStation,Latitude,Longitude,Date,Time,Severity,Status,VictimID,SuspectID,Weapon,RepeatOffender,GangID,EstimatedLoss
7821,FIR-107820,Burglary,Property Crime,Mysuru,Tirupati PS,12.371827775033902,76.60559286224695,2024-10-20,10:58:42,High,Closed,507,5019,Blunt Object,True,237,179946
7822,FIR-107821,Fraud,Financial Crime,Mysuru,Noida PS,12.374330488773118,76.70364280897375,2026-01-01,17:39:46,Medium,Chargesheet Filed,10835,1753,None,False,87,286761
7823,FIR-107822,Drug Trafficking,Organized Crime,Mysuru,Gaya PS,12.278338670852715,76.64450542492959,2024-11-24,23:10:43,Low,Under Investigation,16652,7045,Unknown,True,97,259402
7824,FIR-107823,Drug Trafficking,Organized Crime,Bengaluru Urban,Kozhikode PS,13.025235326571242,77.59622046827843,2025-11-21,20:15:34,Low,Chargesheet Filed,983,6864,Knife,True,234,436570
7825,FIR-107824,Burglary,Property Crime,Dakshina Kannada,Raebareli PS,12.897169802785523,74.84352099492479,2025-01-14,17:35:42,High,Open,3671,2770,Gun,True,202,5745
7826,FIR-107825,Murder,Violent Crime,Mysuru,Aizawl PS,12.254678981848244,76.65016625318582,2024-08-25,15:10:58,Low,Chargesheet Filed,14687,3772,Unknown,False,32,389268
7827,FIR-107826,Kidnapping,Violent Crime,Dakshina Kannada,Saharsa PS,12.91537860340534,74.79526382521061,2024-10-11,13:30:55,Low,Under Investigation,10674,4471,Gun,True,114,121155
7828,FIR-107827,Fraud,Financial Crime,Mysuru,Ambattur PS,12.277918992153118,76.59304591346998,2025-05-24,13:23:21,Medium,Under Investigation,17757,6256,None,False,116,47222
7829,FIR-107828,Murder,Violent Crime,Bengaluru Urban,Pallavaram PS,12.894762903451571,77.6215451550419,2025-09-28,17:57:54,High,Chargesheet Filed,835,3661,Blunt Object,True,218,216319
7830,FIR-107829,Theft,Property Crime,Bengaluru Urban,Dhanbad PS,12.977935567876257,77.62677426864394,2026-07-20,04:56:06,Medium,Under Investigation,8570,3575,Knife,False,69,347974
7831,FIR-107830,Domestic Violence,Social Crime,Mysuru,Dehri PS,12.250206499765335,76.6675369265746,2024-07-25,20:18:43,Medium,Chargesheet Filed,17131,1020,Blunt Object,False,29,236633
7832,FIR-107831,Drug Trafficking,Organized Crime,Bengaluru Urban,Miryalaguda PS,12.932845541204255,77.64190780147297,2025-02-11,14:46:41,Medium,Open,120,384,Gun,False,199,311801
7833,FIR-107832,Domestic Violence,Social Crime,Dakshina Kannada,Karimnagar PS,12.95648762290871,74.92904695470338,2025-04-30,04:47:30,High,Under Investigation,24840,7401,Knife,True,88,224939
7834,FIR-107833,Burglary,Property Crime,Mysuru,Pune PS,12.291619408345094,76.6811945542767,2026-06-15,16:11:00,Medium,Chargesheet Filed,17558,2599,None,False,189,354395
7835,FIR-107834,Assault,Violent Crime,Dakshina Kannada,Kurnool PS,12.898511014516046,74.78419348699397,2026-06-30,11:27:31,Medium,Closed,61,6961,Unknown,True,141,401077
7836,FIR-107835,Drug Trafficking,Organized Crime,Dakshina Kannada,Medininagar PS,12.92483625687695,74.92588879372148,2026-03-05,04:04:33,Low,Open,23189,2338,Unknown,True,186,267000
7837,FIR-107836,Cyber Crime,Cyber Crime,Bengaluru Urban,Varanasi PS,12.958298149170739,77.57110844557339,2024-12-30,13:15:45,High,Open,5935,7484,None,True,229,79226
7838,FIR-107837,Assault,Violent Crime,Bengaluru Urban,Rajpur Sonarpur PS,12.949990086181128,77.63959063681193,2024-09-19,18:50:50,High,Under Investigation,15968,7072,None,True,114,85028
7839,FIR-107838,Fraud,Financial Crime,Mysuru,Patna PS,12.260100257967268,76.68992762196875,2025-04-12,10:05:09,Low,Under Investigation,3858,677,None,False,197,126263
7840,FIR-107839,Kidnapping,Violent Crime,Bengaluru Urban,Amaravati PS,12.918217338189793,77.6355888415347,2025-06-07,12:15:48,High,Under Investigation,22445,2445,Gun,False,43,346128
7841,FIR-107840,Assault,Violent Crime,Dakshina Kannada,Mysore PS,12.950829847597818,74.84737734559496,2025-07-01,14:39:29,Medium,Open,8836,164,Gun,True,3,43933
7842,FIR-107841,Theft,Property Crime,Mysuru,Proddatur PS,12.326517543467784,76.70750384392089,2024-07-27,13:45:22,Medium,Closed,11166,6893,Knife,True,138,21370
7843,FIR-107842,Cyber Crime,Cyber Crime,Bengaluru Urban,Pali PS,12.979911251690183,77.60163694583503,2025-03-14,14:11:37,Low,Closed,8426,2158,Blunt Object,False,164,295170
7844,FIR-107843,Fraud,Financial Crime,Dakshina Kannada,Jammu PS,12.898712327553337,74.78860115120244,2024-11-18,03:48:34,Low,Open,8640,6374,Blunt Object,True,166,255756
7845,FIR-107844,Domestic Violence,Social Crime,Bengaluru Urban,Aizawl PS,13.006202052322008,77.55062218104898,2026-06-21,23:57:55,Low,Open,9284,6586,Gun,False,223,52394
7846,FIR-107845,Theft,Property Crime,Mysuru,Ambattur PS,12.232817695311654,76.70048712461903,2024-12-22,03:10:40,High,Chargesheet Filed,1122,4008,Gun,True,152,67111
7847,FIR-107846,Burglary,Property Crime,Dakshina Kannada,Warangal PS,12.920688940989182,74.78281990202214,2026-06-02,06:52:04,High,Under Investigation,5064,3157,Knife,False,183,16447
7848,FIR-107847,Cyber Crime,Cyber Crime,Dakshina Kannada,Dehradun PS,12.955348581993011,74.836138252836,2026-04-01,02:06:03,Low,Closed,17941,793,Unknown,True,142,475387
7849,FIR-107848,Burglary,Property Crime,Mysuru,Pune PS,12.333423899694136,76.66101646180621,2026-06-29,10:06:20,Low,Chargesheet Filed,19519,5483,None,False,93,107600
7850,FIR-107849,Burglary,Property Crime,Bengaluru Urban,Tadepalligudem PS,12.933484820856803,77.54987479347514,2025-01-18,20:52:41,Medium,Chargesheet Filed,9087,7045,None,True,194,116572
7851,FIR-107850,Theft,Property Crime,Mysuru,Bongaigaon PS,12.360016992230904,76.67447199942171,2026-01-04,18:06:51,Medium,Under Investigation,23998,1929,None,False,56,204403
7852,FIR-107851,Burglary,Property Crime,Bengaluru Urban,Silchar PS,13.003095976460433,77.58539301136715,2026-06-02,01:53:11,High,Closed,8080,797,Gun,False,168,418710
7853,FIR-107852,Theft,Property Crime,Mysuru,Sonipat PS,12.283403892070677,76.69447091463347,2026-01-10,23:35:38,Medium,Under Investigation,21778,1998,Gun,False,17,19291
7854,FIR-107853,Domestic Violence,Social Crime,Mysuru,Proddatur PS,12.304715902790498,76.6390918920931,2026-03-20,15:02:03,Low,Closed,18592,2903,Knife,False,47,9889
7855,FIR-107854,Robbery,Property Crime,Dakshina Kannada,Sonipat PS,12.967190872591594,74.79583662501939,2025-01-31,05:40:07,High,Chargesheet Filed,3339,7386,Knife,False,196,180151
7856,FIR-107855,Kidnapping,Violent Crime,Mysuru,Munger PS,12.307295470082579,76.68183851963013,2025-06-15,10:12:37,Medium,Closed,16280,5512,Blunt Object,False,207,363992
7857,FIR-107856,Assault,Violent Crime,Dakshina Kannada,Mysore PS,12.955310954588821,74.84451991131081,2025-10-25,01:11:44,Low,Under Investigation,15896,2477,Unknown,True,65,329601
7858,FIR-107857,Burglary,Property Crime,Bengaluru Urban,Haldia PS,13.018881947685719,77.5615122941548,2025-03-08,01:09:53,Low,Closed,7583,705,Gun,True,116,373619
7859,FIR-107858,Cyber Crime,Cyber Crime,Mysuru,Bhimavaram PS,12.23632759515464,76.69170468730313,2025-03-19,09:51:57,High,Closed,15972,4969,Knife,False,102,482003
7860,FIR-107859,Cyber Crime,Cyber Crime,Dakshina Kannada,Serampore PS,12.942573587473115,74.8046497164153,2024-11-05,05:46:44,Low,Under Investigation,20232,4799,Knife,True,44,469970
7861,FIR-107860,Robbery,Property Crime,Dakshina Kannada,Adoni PS,12.928105928003436,74.92072680412997,2026-04-03,14:19:04,Low,Open,10147,7513,Gun,True,158,192915
7862,FIR-107861,Murder,Violent Crime,Dakshina Kannada,Bhalswa Jahangir Pur PS,12.92000293310909,74.82037222214204,2025-01-19,00:04:52,High,Open,3668,4002,Unknown,True,51,88695
7863,FIR-107862,Burglary,Property Crime,Mysuru,Jalgaon PS,12.221524163566002,76.64539461399933,2026-06-08,17:59:46,Medium,Under Investigation,21123,7941,Gun,False,129,97136
7864,FIR-107863,Domestic Violence,Social Crime,Dakshina Kannada,Ludhiana PS,12.94079056956197,74.92976073384402,2026-04-12,22:12:03,Medium,Closed,6215,6822,None,True,221,42802
7865,FIR-107864,Kidnapping,Violent Crime,Mysuru,Gorakhpur PS,12.242878097266855,76.56265173689785,2026-04-27,09:50:29,Low,Open,20522,4384,Knife,True,242,1398
7866,FIR-107865,Cyber Crime,Cyber Crime,Mysuru,Ichalkaranji PS,12.23160193403955,76.6702086805146,2025-05-23,06:55:19,Medium,Closed,17267,5963,Blunt Object,False,219,317743
7867,FIR-107866,Fraud,Financial Crime,Mysuru,Kochi PS,12.344835023710473,76.61973253410106,2026-01-28,14:21:02,High,Chargesheet Filed,13569,6155,Gun,True,128,404798
7868,FIR-107867,Domestic Violence,Social Crime,Bengaluru Urban,Pune PS,12.971986571975926,77.61868350957957,2024-10-29,20:25:23,Medium,Closed,288,6515,Blunt Object,False,28,254730
7869,FIR-107868,Fraud,Financial Crime,Mysuru,Jehanabad PS,12.253805463806758,76.5734957011461,2025-08-16,01:36:55,Low,Chargesheet Filed,11343,6427,Blunt Object,False,78,375138
7870,FIR-107869,Murder,Violent Crime,Dakshina Kannada,Bikaner PS,12.956234116567344,74.92988419234915,2024-11-30,06:33:59,High,Open,18125,7692,Blunt Object,True,209,15597
7871,FIR-107870,Theft,Property Crime,Bengaluru Urban,Bareilly PS,12.952100387511157,77.61100444997153,2025-09-17,01:14:35,Low,Open,24730,4418,Knife,False,72,386018
7872,FIR-107871,Murder,Violent Crime,Mysuru,Eluru PS,12.332560511670973,76.61509831028361,2025-09-25,22:45:23,High,Chargesheet Filed,3901,1911,Unknown,True,148,81869
7873,FIR-107872,Fraud,Financial Crime,Mysuru,Nadiad PS,12.321878974931066,76.62618757713234,2026-06-23,10:58:57,High,Closed,7204,3990,Gun,False,160,320401
7874,FIR-107873,Kidnapping,Violent Crime,Bengaluru Urban,Giridih PS,12.979447908670094,77.52763659369216,2024-12-06,03:43:38,High,Chargesheet Filed,23032,3499,Blunt Object,True,211,458878
7875,FIR-107874,Kidnapping,Violent Crime,Bengaluru Urban,Nagercoil PS,13.007107612881168,77.60597923527492,2025-05-13,23:51:31,High,Open,11043,6949,Blunt Object,False,79,261287
7876,FIR-107875,Assault,Violent Crime,Bengaluru Urban,Rewa PS,12.891638557823594,77.67151983653,2026-04-15,18:30:41,Medium,Chargesheet Filed,9159,1113,Gun,False,150,317327
7877,FIR-107876,Assault,Violent Crime,Dakshina Kannada,Khandwa PS,12.841008874518785,74.8022665554556,2025-03-18,03:11:30,Medium,Open,12509,1070,Gun,False,249,68120
7878,FIR-107877,Domestic Violence,Social Crime,Bengaluru Urban,Davanagere PS,12.924447138002156,77.66317092133575,2025-08-10,01:39:24,Medium,Open,14265,508,Unknown,False,66,209354
7879,FIR-107878,Assault,Violent Crime,Dakshina Kannada,Jhansi PS,12.942338482888445,74.90151225338789,2024-09-10,04:21:30,High,Open,10526,4754,Unknown,True,239,335284
7880,FIR-107879,Cyber Crime,Cyber Crime,Mysuru,Hospet PS,12.3570903435,76.69762504106308,2024-10-16,02:06:43,High,Open,6590,6021,Blunt Object,True,96,7374
7881,FIR-107880,Kidnapping,Violent Crime,Mysuru,Dehri PS,12.276285597648899,76.56699310260748,2024-10-23,18:03:49,High,Under Investigation,24813,7143,Gun,False,59,415425
7882,FIR-107881,Kidnapping,Violent Crime,Mysuru,Guntur PS,12.303726400746351,76.60290915960732,2025-12-05,16:28:44,High,Chargesheet Filed,24672,3449,Blunt Object,True,111,355331
7883,FIR-107882,Domestic Violence,Social Crime,Mysuru,Purnia PS,12.31274901639004,76.7146415009742,2024-08-03,12:56:44,Low,Closed,1904,6790,None,True,13,327003
7884,FIR-107883,Assault,Violent Crime,Mysuru,Buxar PS,12.259196451926206,76.65176883480771,2025-10-21,21:49:36,Low,Chargesheet Filed,20690,2114,Knife,False,162,153804
7885,FIR-107884,Theft,Property Crime,Bengaluru Urban,Bahraich PS,12.913749211448028,77.56654944943608,2026-01-12,05:57:44,Medium,Closed,20977,1048,Knife,False,79,57109
7886,FIR-107885,Robbery,Property Crime,Bengaluru Urban,Mira-Bhayandar PS,12.898626071564953,77.56257653421163,2025-04-07,15:36:44,Low,Open,10703,7762,Gun,False,52,46439
7887,FIR-107886,Burglary,Property Crime,Dakshina Kannada,Eluru PS,12.917058186486665,74.83131543859476,2025-01-20,22:52:41,Medium,Closed,2043,5569,Knife,True,122,99352
7888,FIR-107887,Assault,Violent Crime,Bengaluru Urban,Bathinda PS,13.032121480014732,77.533251064543,2025-07-22,14:37:14,Low,Open,16081,624,Knife,True,115,8455
7889,FIR-107888,Drug Trafficking,Organized Crime,Mysuru,Pali PS,12.36494952812401,76.61278399546671,2025-05-30,19:24:18,High,Chargesheet Filed,23329,2347,Blunt Object,False,25,191750
7890,FIR-107889,Domestic Violence,Social Crime,Bengaluru Urban,Morena PS,13.03375262536469,77.55247469145992,2025-03-04,22:59:02,High,Closed,19166,4879,Unknown,True,246,24412
7891,FIR-107890,Kidnapping,Violent Crime,Bengaluru Urban,Bidar PS,12.910193600309432,77.55921643692503,2025-02-10,23:27:48,Low,Closed,22495,6355,None,False,64,251797
7892,FIR-107891,Theft,Property Crime,Bengaluru Urban,Vijayawada PS,12.928170077437912,77.60003590866684,2025-09-10,11:50:43,High,Open,8697,3801,Blunt Object,True,83,6616
7893,FIR-107892,Kidnapping,Violent Crime,Bengaluru Urban,Narasaraopet PS,12.939373592025103,77.62296107387074,2025-05-16,01:24:51,Medium,Under Investigation,9108,4064,Gun,True,101,126469
7894,FIR-107893,Domestic Violence,Social Crime,Mysuru,Baranagar PS,12.249436024951205,76.70042031468047,2024-09-19,11:46:42,Medium,Closed,5763,2752,Gun,True,190,478468
7895,FIR-107894,Kidnapping,Violent Crime,Dakshina Kannada,Bihar Sharif PS,12.949281636342434,74.92107737142427,2025-03-16,10:28:42,Medium,Chargesheet Filed,22367,2101,Blunt Object,False,151,111216
7896,FIR-107895,Cyber Crime,Cyber Crime,Mysuru,Narasaraopet PS,12.332281693879759,76.58812949812767,2024-12-10,02:25:11,High,Under Investigation,15667,3502,Blunt Object,False,35,270748
7897,FIR-107896,Robbery,Property Crime,Dakshina Kannada,Unnao PS,12.880983128190868,74.91654668177831,2025-08-11,04:19:45,Medium,Chargesheet Filed,14764,5938,Knife,False,250,397482
7898,FIR-107897,Drug Trafficking,Organized Crime,Bengaluru Urban,Pune PS,12.970875394080393,77.6729126108799,2024-12-03,20:24:22,Low,Under Investigation,3403,1900,Gun,True,187,62197
7899,FIR-107898,Drug Trafficking,Organized Crime,Dakshina Kannada,Serampore PS,12.896342770787644,74.8528525577027,2025-03-01,13:51:23,Medium,Closed,1344,4167,None,False,193,12754
7900,FIR-107899,Theft,Property Crime,Mysuru,Jaunpur PS,12.23194095183039,76.5746778866923,2026-04-25,03:03:08,Low,Chargesheet Filed,21303,4276,None,True,220,273599
7901,FIR-107900,Burglary,Property Crime,Dakshina Kannada,Gaya PS,12.983021731773222,74.86163143183211,2026-03-18,19:00:16,High,Chargesheet Filed,15328,1010,Unknown,False,108,253604
7902,FIR-107901,Murder,Violent Crime,Dakshina Kannada,Vijayanagaram PS,12.83472047459683,74.80302047945382,2026-05-12,13:39:59,High,Chargesheet Filed,22104,2363,None,True,185,156246
7903,FIR-107902,Theft,Property Crime,Mysuru,Anand PS,12.219458589560444,76.66699922358994,2025-11-13,22:00:38,Low,Closed,4172,6891,None,True,182,365583
7904,FIR-107903,Theft,Property Crime,Bengaluru Urban,Danapur PS,13.024363023297642,77.53756930071405,2026-05-07,08:49:26,Low,Under Investigation,1265,5431,Blunt Object,False,28,477389
7905,FIR-107904,Assault,Violent Crime,Bengaluru Urban,Nanded PS,12.90128505898409,77.55038215906114,2025-07-07,15:57:03,Low,Under Investigation,13121,704,Knife,True,83,184190
7906,FIR-107905,Murder,Violent Crime,Mysuru,Khandwa PS,12.362727508094281,76.68639831577651,2025-11-11,17:53:20,High,Open,24269,3276,Knife,False,247,44664
7907,FIR-107906,Kidnapping,Violent Crime,Dakshina Kannada,Darbhanga PS,12.929631266954052,74.83250323556722,2025-07-23,07:47:29,High,Open,19849,7957,None,True,47,305269
7908,FIR-107907,Kidnapping,Violent Crime,Bengaluru Urban,Thrissur PS,12.931956016998878,77.64160910877715,2025-01-17,14:06:16,Low,Chargesheet Filed,24836,4677,None,False,55,91093
7909,FIR-107908,Assault,Violent Crime,Mysuru,Jamalpur PS,12.25341280211386,76.60991863871332,2025-01-25,13:32:17,High,Chargesheet Filed,22113,2615,Blunt Object,False,54,338377
7910,FIR-107909,Robbery,Property Crime,Dakshina Kannada,North Dumdum PS,12.892165904432941,74.7831113072314,2024-12-24,04:59:24,Low,Under Investigation,21616,5923,Gun,False,178,399308
7911,FIR-107910,Robbery,Property Crime,Dakshina Kannada,Vijayawada PS,12.946686001010555,74.82340598032283,2025-03-08,01:54:33,High,Open,22940,296,Blunt Object,False,36,273416
7912,FIR-107911,Domestic Violence,Social Crime,Dakshina Kannada,Panvel PS,12.975610148148741,74.87799089333843,2025-08-16,01:29:36,High,Closed,4794,7439,Unknown,True,128,366417
7913,FIR-107912,Drug Trafficking,Organized Crime,Mysuru,Hapur PS,12.256905677838994,76.57737181242395,2025-03-21,23:38:28,High,Open,22868,59,Gun,False,95,490330
7914,FIR-107913,Burglary,Property Crime,Bengaluru Urban,Ambala PS,13.017769259129857,77.55617028255148,2025-12-20,15:36:09,High,Under Investigation,16978,1243,None,True,190,137148
7915,FIR-107914,Murder,Violent Crime,Bengaluru Urban,Fatehpur PS,13.043817566713566,77.54364180970657,2025-11-30,23:20:38,High,Chargesheet Filed,2379,6617,Blunt Object,False,30,311454
7916,FIR-107915,Domestic Violence,Social Crime,Mysuru,Jaipur PS,12.279252511371226,76.71388643841358,2024-09-28,16:08:16,Medium,Under Investigation,21617,2038,None,False,220,417093
7917,FIR-107916,Assault,Violent Crime,Bengaluru Urban,Karnal PS,12.928721224922715,77.62317620539999,2025-01-28,21:19:40,Low,Under Investigation,3896,6279,None,False,21,379641
7918,FIR-107917,Robbery,Property Crime,Mysuru,Alwar PS,12.370262807245387,76.68464474773488,2025-04-02,03:51:45,Low,Under Investigation,8693,3553,Unknown,False,40,344688
7919,FIR-107918,Drug Trafficking,Organized Crime,Dakshina Kannada,Munger PS,12.843252617406495,74.80569751195209,2025-06-22,05:42:13,Medium,Under Investigation,6946,2290,Gun,False,16,104171
7920,FIR-107919,Fraud,Financial Crime,Mysuru,Hindupur PS,12.313873537899621,76.71853637823354,2024-07-26,07:02:30,Medium,Chargesheet Filed,22154,3529,None,True,145,74604
7921,FIR-107920,Kidnapping,Violent Crime,Mysuru,Arrah PS,12.31359115202172,76.67540867229852,2025-01-17,12:02:24,High,Chargesheet Filed,9567,1640,Gun,False,197,408934
7922,FIR-107921,Burglary,Property Crime,Dakshina Kannada,Alappuzha PS,12.904018780856017,74.89093683302985,2025-08-20,00:05:38,Medium,Closed,4683,2849,Gun,True,241,15052
7923,FIR-107922,Theft,Property Crime,Dakshina Kannada,Madanapalle PS,12.89401915447376,74.92237935544195,2026-02-09,17:51:14,Medium,Under Investigation,4467,681,Blunt Object,False,102,208402
7924,FIR-107923,Kidnapping,Violent Crime,Bengaluru Urban,Sikar PS,13.0003963552353,77.54545939660099,2025-08-11,16:27:14,Low,Closed,339,3030,Knife,True,79,457338
7925,FIR-107924,Cyber Crime,Cyber Crime,Mysuru,Meerut PS,12.238188786705107,76.64507181761718,2025-10-31,02:21:08,High,Closed,13389,4381,Unknown,False,202,257827
7926,FIR-107925,Burglary,Property Crime,Mysuru,Surat PS,12.317951810932023,76.6835504770287,2026-06-02,18:07:32,High,Chargesheet Filed,8998,85,Knife,False,115,354964
7927,FIR-107926,Drug Trafficking,Organized Crime,Bengaluru Urban,Bikaner PS,12.987806800451137,77.6708392563261,2025-08-31,06:09:09,High,Under Investigation,13465,6008,Unknown,False,59,32347
7928,FIR-107927,Drug Trafficking,Organized Crime,Dakshina Kannada,Amravati PS,12.964268232535565,74.87184767537516,2025-03-25,04:43:34,High,Closed,20928,4422,Gun,True,126,19098
7929,FIR-107928,Drug Trafficking,Organized Crime,Mysuru,Agartala PS,12.287859392326524,76.57207298432176,2025-10-23,05:55:52,Low,Under Investigation,19604,7379,Unknown,False,152,9803
7930,FIR-107929,Robbery,Property Crime,Dakshina Kannada,Unnao PS,12.918018091653204,74.79748555322254,2025-08-22,11:08:36,Low,Closed,2761,3759,None,False,124,138124
7931,FIR-107930,Cyber Crime,Cyber Crime,Bengaluru Urban,Begusarai PS,12.945744395178519,77.55464616625079,2026-05-24,18:06:52,Medium,Under Investigation,10479,455,Blunt Object,True,15,445259
7932,FIR-107931,Fraud,Financial Crime,Mysuru,Kulti PS,12.273120095780007,76.71716611413157,2026-04-09,00:31:56,High,Under Investigation,23204,5455,Gun,False,211,112665
7933,FIR-107932,Cyber Crime,Cyber Crime,Bengaluru Urban,Singrauli PS,13.028263886740943,77.61629764798377,2026-03-04,18:43:08,Low,Closed,5976,3287,None,False,201,469650
7934,FIR-107933,Burglary,Property Crime,Bengaluru Urban,Kharagpur PS,12.897703463580555,77.56194766996501,2025-11-05,18:31:10,High,Under Investigation,24364,4751,Knife,True,222,258064
